"","x"
"1338","6530402F18Rik"
"1339","Med27"
"1340","Gm13402"
"1341","Rapgef1"
"1342","Trub2"
"1343","Coq4"
"1344","Slc27a4"
"1345","Urm1"
"1346","2600006K01Rik"
"1347","Cercam"
"1348","Odf2"
"1349","Gle1"
"1350","Sptan1"
"1351","Wdr34"
"1352","Set"
"1353","Pkn3"
"1354","Zdhhc12"
"1355","Zer1"
"1356","Tbc1d13"
"1357","Endog"
"1358","Spout1"
"1359","Kyat1"
"1360","1700084E18Rik"
"1361","Lrrc8a"
"1362","Phyhd1"
"1363","Dolk"
"1364","Nup188"
"1365","Gm14471"
"1366","Sh3glb2"
"1367","Miga2"
"1368","Dolpp1"
"1369","Crat"
"1370","Gm16323"
"1371","Ptpa"
"1372","Ier5l"
"1373","Cstad"
"1374","9330198N18Rik"
"1375","Gm14486"
"1376","Gm14488"
"1377","1700001O22Rik"
"1378","Ntmt1"
"1379","Asb6"
"1380","Prrx2"
"1381","Ptges"
"1382","Tor1b"
"1383","Tor1a"
"1384","BC005624"
"1385","Usp20"
"1386","Fnbp1"
"1387","D330023K18Rik"
"1388","Gpr107"
"1389","Ncs1"
"1390","Hmcn2"
"1391","Ass1"
"1392","Fubp3"
"1393","Exosc2"
"1394","Gm13427"
"1395","Abl1"
"1396","Qrfp"
"1397","Aif1l"
"1398","Nup214"
"1399","Fam78a"
"1400","Plpp7"
"1401","Prrc2b"
"1402","Gm13610"
"1403","Pomt1"
"1404","Uck1"
"1405","Swi5"
"1406","Golga2"
"1407","Dnm1"
"1408","Ciz1"
"1409","1110008P14Rik"
"1410","Lcn2"
"1411","Ptges2"
"1412","Slc25a25"
"1413","Naif1"
"1414","Fam102a"
"1415","Dpm2"
"1416","Pip5kl1"
"1417","St6galnac4"
"1418","St6galnac6"
"1419","Ak1"
"1420","Eng"
"1421","Fpgs"
"1422","Cdk9"
"1423","Sh2d3c"
"1424","Ttc16"
"1425","Tor2a"
"1426","Ptrh1"
"1427","Cfap157"
"1428","Stxbp1"
"1429","Gm13524"
"1430","Gm13523"
"1431","Fam129b"
"1432","Lrsam1"
"1433","Slc2a8"
"1434","Garnl3"
"1435","Ralgps1"
"1436","Angptl2"
"1437","Zbtb34"
"1438","Zbtb43"
"1439","Lmx1b"
"1440","C130021I20Rik"
"1441","Mvb12b"
"1442","Nron"
"1443","Pbx3"
"1444","C79798"
"1445","Mapkap1"
"1446","Gapvd1"
"1447","Hspa5"
"1448","Rabepk"
"1449","Fbxw2"
"1450","Psmd5"
"1451","Cutal"
"1452","Phf19"
"1453","Traf1"
"1454","AI182371"
"1455","Cntrl"
"1456","Rab14"
"1457","Gsn"
"1458","Stom"
"1459","4930402F06Rik"
"1460","Ggta1"
"1461","Dab2ip"
"1462","Ttll11"
"1463","Ndufa8"
"1464","Rbm18"
"1465","Mrrf"
"1466","Gm13431"
"1467","Ptgs1"
"1468","Pdcl"
"1469","Rc3h2"
"1470","Zbtb6"
"1471","Zbtb26"
"1472","Rabgap1"
"1473","Strbp"
"1474","Gpr21"
"1475","Dennd1a"
"1476","Gm13556"
"1477","Nek6"
"1478","Psmb7"
"1479","Nr6a1"
"1480","Nr6a1os"
"1481","Olfml2a"
"1482","Wdr38"
"1483","Arpc5l"
"1484","Golga1"
"1485","Scai"
"1486","Ppp6c"
"1487","Lrp1b"
"1488","Arhgap15"
"1489","Gtdc1"
"1490","Zeb2"
"1491","Gm13481"
"1492","Acvr2a"
"1493","Orc4"
"1494","Mbd5"
"1495","Epc2"
"1496","Kif5c"
"1497","Lypd6b"
"1498","Lypd6"
"1499","Mmadhc"
"1500","Gm13483"
"1501","Rnd3"
"1502","Rbm43"
"1503","Nmi"
"1504","Tnfaip6"
"1505","Rif1"
"1506","Neb"
"1507","Arl5a"
"1508","A430018G15Rik"
"1509","Cacnb4"
"1510","Stam2"
"1511","Fmnl2"
"1512","Prpf40a"
"1513","Arl6ip6"
"1514","Rprm"
"1515","Nr4a2"
"1516","A930012O16Rik"
"1517","Gpd2"
"1518","Cytip"
"1519","Gm13546"
"1520","Acvr1"
"1521","Upp2"
"1522","Ccdc148"
"1523","Gm11099"
"1524","Pkp4"
"1525","Dapl1"
"1526","Tanc1"
"1527","Wdsub1"
"1528","Baz2b"
"1529","Gm13572"
"1530","Gm13620"
"1531","March7"
"1532","Cd302"
"1533","Ly75"
"1534","Gm13571"
"1535","Pla2r1"
"1536","Itgb6"
"1537","Rbms1"
"1538","Tank"
"1539","Psmd14"
"1540","Slc4a10"
"1541","Dpp4"
"1542","Fap"
"1543","Ifih1"
"1544","Gca"
"1545","Kcnh7"
"1546","Grb14"
"1547","Cobll1"
"1548","Gm13594"
"1549","Csrnp3"
"1550","Galnt3"
"1551","Gm28638"
"1552","Ttc21b"
"1553","B3galt1"
"1554","Stk39"
"1555","Cers6"
"1556","Nostrin"
"1557","Spc25"
"1558","Abcb11"
"1559","Gm13613"
"1560","Dhrs9"
"1561","Lrp2"
"1562","Bbs5"
"1563","Klhl41"
"1564","Fastkd1"
"1565","Ppig"
"1566","Ccdc173"
"1567","Phospho2"
"1568","Klhl23"
"1569","Ssb"
"1570","Mettl5"
"1571","Mettl5os"
"1572","Ubr3"
"1573","Myo3b"
"1574","Sp5"
"1575","Gad1os"
"1576","Erich2os"
"1577","Erich2"
"1578","Gad1"
"1579","Gm26558"
"1580","Gorasp2"
"1581","Tlk1"
"1582","Mettl8"
"1583","Dcaf17"
"1584","Cybrd1"
"1585","Dync1i2"
"1586","Slc25a12"
"1587","Hat1"
"1588","Metap1d"
"1589","Dlx1as"
"1590","Itga6"
"1591","Pdk1"
"1592","Rapgef4"
"1593","Rapgef4os1"
"1594","Map3k20"
"1595","Cdca7"
"1596","Sp3"
"1597","Gm11084"
"1598","Sp3os"
"1599","Ola1"
"1600","Sp9"
"1601","Cir1"
"1602","Scrn3"
"1603","Gpr155"
"1604","D230022J07Rik"
"1605","Wipf1"
"1606","Gm13708"
"1607","Chrna1os"
"1608","Chn1os3"
"1609","Chn1"
"1610","Atf2"
"1611","Atp5g3"
"1612","Lnpk"
"1613","Mtx2"
"1614","2600014E21Rik"
"1615","Hnrnpa3"
"1616","Nfe2l2"
"1617","E030042O20Rik"
"1618","Gm13657"
"1619","Agps"
"1620","Ttc30b"
"1621","Ttc30a1"
"1622","Pde11a"
"1623","Rbm45"
"1624","Osbpl6"
"1625","Prkra"
"1626","Pjvk"
"1627","Fkbp7"
"1628","Plekha3"
"1629","Ttn"
"1630","Gm13938"
"1631","Ccdc141"
"1632","Sestd1"
"1633","Zfp385b"
"1634","Cwc22"
"1635","Ube2e3"
"1636","Itga4"
"1637","Itprid2"
"1638","Pde1a"
"1639","Dnajc10"
"1640","Nckap1"
"1641","Dusp19"
"1642","Nup35"
"1643","Zfp804a"
"1644","Zc3h15"
"1645","Itgav"
"1646","Gm13684"
"1647","Fam171b"
"1648","Calcrl"
"1649","Tfpi"
"1650","Gm13710"
"1651","Ctnnd1"
"1652","Selenoh"
"1653","Tmx2"
"1654","Med19"
"1655","Zdhhc5"
"1656","Clp1"
"1657","Ypel4"
"1658","Gm19426"
"1659","Serping1"
"1660","Ube2l6"
"1661","Timm10"
"1662","Rtn4rl2"
"1663","Slc43a3"
"1664","P2rx3"
"1665","Ssrp1"
"1666","Tnks1bp1"
"1667","Olfr1033"
"1668","Ptprj"
"1669","4933423P22Rik"
"1670","Nup160"
"1671","Fnbp4"
"1672","Agbl2"
"1673","Mtch2"
"1674","C1qtnf4"
"1675","Ndufs3"
"1676","Kbtbd4"
"1677","Ptpmt1"
"1678","Celf1"
"1679","Rapsn"
"1680","Gm13778"
"1681","Psmc3"
"1682","Slc39a13"
"1683","Spi1"
"1684","Madd"
"1685","Nr1h3"
"1686","Acp2"
"1687","Ddb2"
"1688","Pacsin3"
"1689","Arfgap2"
"1690","1110051M20Rik"
"1691","Lrp4"
"1692","Ckap5"
"1693","F2"
"1694","Zfp408"
"1695","Arhgap1"
"1696","Atg13"
"1697","Harbi1"
"1698","Ambra1"
"1699","Mdk"
"1700","Dgkz"
"1701","Gm9821"
"1702","Creb3l1"
"1703","Phf21a"
"1704","Large2"
"1705","Pex16"
"1706","1700029I15Rik"
"1707","Mapk8ip1"
"1708","Cry2"
"1709","D930015M05Rik"
"1710","Slc35c1"
"1711","Chst1"
"1712","Gm13816"
"1713","Syt13"
"1714","Prdm11"
"1715","4631405J19Rik"
"1716","Trp53i11"
"1717","Tspan18"
"1718","Gm13807"
"1719","Cd82"
"1720","Gm10804"
"1721","Ext2"
"1722","Accs"
"1723","Gm13889"
"1724","Alkbh3os1"
"1725","Alkbh3"
"1726","Hsd17b12"
"1727","Mir670hg"
"1728","Ttc17"
"1729","2810002D19Rik"
"1730","Api5"
"1731","Lrrc4c"
"1732","Gm10801"
"1733","Gm10800"
"1734","B230118H07Rik"
"1735","Traf6"
"1736","Prr5l"
"1737","Commd9"
"1738","Ldlrad3"
"1739","Gm13919"
"1740","Trim44"
"1741","Fjx1"
"1742","Pamr1"
"1743","Slc1a2"
"1744","Cd44"
"1745","Pdhx"
"1746","Apip"
"1747","Gm13874"
"1748","Gm13869"
"1749","Ehf"
"1750","A930006I01Rik"
"1751","BC016548"
"1752","Elf5"
"1753","Cat"
"1754","Abtb2"
"1755","Nat10"
"1756","Caprin1"
"1757","Lmo2"
"1758","4931422A03Rik"
"1759","Fbxo3"
"1760","Cd59b"
"1761","Cd59a"
"1762","D430041D05Rik"
"1763","Hipk3"
"1764","Cstf3"
"1765","Tcp11l1"
"1766","Depdc7"
"1767","Qser1"
"1768","Prrg4"
"1769","Ccdc73"
"1770","Eif3m"
"1771","Rcn1"
"1772","Pax6os1"
"1773","Elp4"
"1774","Immp1l"
"1775","Dnajc24"
"1776","BB218582"
"1777","Mpped2"
"1778","Arl14ep"
"1779","Mettl15"
"1780","Kif18a"
"1781","Bdnf"
"1782","Lin7c"
"1783","Platr8"
"1784","Lgr4"
"1785","Ccdc34"
"1786","Ccdc34os"
"1787","Gm13936"
"1788","Bbox1"
"1789","Fibin"
"1790","Ano3"
"1791","Muc15"
"1792","Olfr1312"
"1793","Olfr1314"
"1794","Olfr1316"
"1795","Olfr1317"
"1796","Olfr1318"
"1797","Lpcat4"
"1798","Nop10"
"1799","Slc12a6"
"1800","Emc4"
"1801","Katnbl1"
"1802","Emc7"
"1803","Aven"
"1804","Ryr3"
"1805","Fmn1"
"1806","Gm13963"
"1807","Gm13966"
"1808","4930533B01Rik"
"1809","Grem1"
"1810","Scg5"
"1811","Arhgap11a"
"1812","Aqr"
"1813","Zfp770"
"1814","Dph6"
"1815","Gm13972"
"1816","Gm13977"
"1817","BC052040"
"1818","Meis2"
"1819","2700033N17Rik"
"1820","D330050G23Rik"
"1821","Gm29340"
"1822","Spred1"
"1823","Fam98b"
"1824","Rasgrp1"
"1825","Gm13985"
"1826","4930412B13Rik"
"1827","Gm13986"
"1828","Thbs1"
"1829","Gm29233"
"1830","Fsip1"
"1831","Gpr176"
"1832","Eif2ak4"
"1833","Srp14"
"1834","Bmf"
"1835","Bub1b"
"1836","Pak6"
"1837","Ankrd63"
"1838","Plcb2"
"1839","Inafm2"
"1840","Ccdc9b"
"1841","Knstrn"
"1842","Gm14091"
"1843","Ivd"
"1844","Bahd1"
"1845","Chst14"
"1846","Ccdc32"
"1847","Rpusd2"
"1848","Knl1"
"1849","Rad51"
"1850","Rmdn3"
"1851","Gchfr"
"1852","Dnajc17"
"1853","Gm14137"
"1854","Zfyve19"
"1855","Ppp1r14d"
"1856","Spint1"
"1857","Rhov"
"1858","Vps18"
"1859","Gm14207"
"1860","Dll4"
"1861","Chac1"
"1862","Ino80"
"1863","Exd1"
"1864","Chp1"
"1865","Oip5os1"
"1866","Oip5"
"1867","Nusap1"
"1868","Ndufaf1"
"1869","Rtf1"
"1870","Itpka"
"1871","Ltk"
"1872","Rpap1"
"1873","Tyro3"
"1874","Mga"
"1875","Mapkbp1"
"1876","Gm13999"
"1877","Jmjd7"
"1878","Pla2g4b"
"1879","Sptbn5"
"1880","Ehd4"
"1881","Pla2g4e"
"1882","Pla2g4f"
"1883","Vps39"
"1884","Tmem87a"
"1885","Ganc"
"1886","Capn3"
"1887","Zfp106"
"1888","Snap23"
"1889","Lrrc57"
"1890","Haus2"
"1891","Stard9"
"1892","Cdan1"
"1893","Ttbk2"
"1894","AV039307"
"1895","Ubr1"
"1896","Tmem62"
"1897","Ccndbp1"
"1898","Tgm5"
"1899","Lcmt2"
"1900","Adal"
"1901","Zscan29"
"1902","Tubgcp4"
"1903","Trp53bp1"
"1904","Ppip5k1"
"1905","Ckmt1"
"1906","Catsper2"
"1907","Pdia3"
"1908","Ell3"
"1909","Serinc4"
"1910","Serf2"
"1911","Hypk"
"1912","Mfap1b"
"1913","Mfap1a"
"1914","Wdr76"
"1915","Frmd5"
"1916","Casc4"
"1917","Ctdspl2"
"1918","Eif3j1"
"1919","Spg11"
"1920","Patl2"
"1921","B2m"
"1922","Trim69"
"1923","Sord"
"1924","Duox2"
"1925","Duoxa2"
"1926","Duoxa1"
"1927","Duox1"
"1928","Shf"
"1929","Slc28a2"
"1930","Gatm"
"1931","Spata5l1"
"1932","AA467197"
"1933","Slc30a4"
"1934","4930417H01Rik"
"1935","Bloc1s6os"
"1936","Bloc1s6"
"1937","Sqor"
"1938","Sema6d"
"1939","Slc24a5"
"1940","Myef2"
"1941","Dut"
"1942","Fbn1"
"1943","Cep152"
"1944","Shc4"
"1945","Eid1"
"1946","Secisbp2l"
"1947","Cops2"
"1948","Galk2"
"1949","Fam227b"
"1950","Fgf7"
"1951","Dtwd1"
"1952","Atp8b4"
"1953","Hdc"
"1954","Gabpb1"
"1955","Gm27003"
"1956","Usp8"
"1957","Usp50"
"1958","Trpm7"
"1959","Sppl2a"
"1960","Ap4e1"
"1961","Blvra"
"1962","Ncaph"
"1963","Itpripl1"
"1964","1810024B03Rik"
"1965","Snrnp200"
"1966","Ciao1"
"1967","Tmem127"
"1968","Stard7"
"1969","Dusp2"
"1970","Fahd2a"
"1971","Kcnip3"
"1972","Prom2"
"1973","Zfp661"
"1974","Mrps5"
"1975","Mal"
"1976","Mall"
"1977","Nphp1"
"1978","Mtln"
"1979","Bub1"
"1980","Acoxl"
"1981","Bcl2l11"
"1982","Morrbid"
"1983","Gm14009"
"1984","Gm14010"
"1985","Gm39929"
"1986","Anapc1"
"1987","Mertk"
"1988","Tmem87b"
"1989","Fbln7"
"1990","Zc3h8"
"1991","Gm10762"
"1992","Zc3h6"
"1993","Gm14027"
"1994","Vinac1"
"1995","Gm14022"
"1996","Ttl"
"1997","Polr1b"
"1998","Chchd5"
"1999","AI847159"
"2000","Gm14029"
"2001","Slc20a1"
"2002","9830144P21Rik"
"2003","A730036I17Rik"
"2004","Ckap2l"
"2005","Gm14023"
"2006","Il1a"
"2007","Il1b"
"2008","Il1bos"
"2009","F830045P16Rik"
"2010","Sirpa"
"2011","Stk35"
"2012","Tgm3"
"2013","Snrpb"
"2014","Nop56"
"2015","Idh3b"
"2016","Ebf4"
"2017","Cpxm1"
"2018","Pced1a"
"2019","Vps16"
"2020","Ptpra"
"2021","4930473A02Rik"
"2022","Mrps26"
"2023","Ubox5"
"2024","Fastkd5"
"2025","Lzts3"
"2026","Ddrgk1"
"2027","Itpa"
"2028","Slc4a11"
"2029","4930402H24Rik"
"2030","A730017L22Rik"
"2031","Atrn"
"2032","Gfra4"
"2033","Adam33"
"2034","Hspa12b"
"2035","1700037H04Rik"
"2036","Gm14232"
"2037","Spef1"
"2038","Cenpb"
"2039","Cdc25b"
"2040","Ap5s1"
"2041","Mavs"
"2042","Pank2"
"2043","Rnf24"
"2044","Smox"
"2045","Adra1d"
"2046","Prnp"
"2047","Rassf2"
"2048","Slc23a2"
"2049","Tmem230"
"2050","Pcna"
"2051","AV099323"
"2052","Cds2"
"2053","Gpcpd1"
"2054","AU019990"
"2055","Shld1"
"2056","Trmt6"
"2057","Mcm8"
"2058","Crls1"
"2059","Fermt1"
"2060","Bmp2"
"2061","Hao1"
"2062","Tmx4"
"2063","Plcb1"
"2064","4930545L23Rik"
"2065","9630028H03Rik"
"2066","Plcb4"
"2067","Mkks"
"2068","Slx4ip"
"2069","Jag1"
"2070","Gm14064"
"2071","Btbd3"
"2072","Gm14066"
"2073","Sptlc3"
"2074","Ism1"
"2075","Tasp1"
"2076","Esf1"
"2077","Ndufaf5"
"2078","Macrod2"
"2079","Flrt3"
"2080","Macrod2os1"
"2081","Kif16b"
"2082","Kif16bos"
"2083","Snrpb2"
"2084","Pcsk2"
"2085","Bfsp1"
"2086","Dstn"
"2087","Rrbp1"
"2088","Gm5535"
"2089","Snx5"
"2090","Mgme1"
"2091","Ovol2"
"2092","Kat14"
"2093","Dzank1"
"2094","Polr3f"
"2095","Rbbp9"
"2096","Sec23b"
"2097","Smim26"
"2098","Dtd1"
"2099","Slc24a3"
"2100","Rin2"
"2101","Naa20"
"2102","Crnkl1"
"2103","Cfap61"
"2104","Ralgapa2"
"2105","Kiz"
"2106","Xrn2"
"2107","Pax1"
"2108","Foxa2"
"2109","Nxt1"
"2110","Gzf1"
"2111","Napb"
"2112","Cst3"
"2113","Cst10"
"2114","Gm14133"
"2115","Syndig1"
"2116","Zfp120"
"2117","Zfp937"
"2118","3300002I08Rik"
"2119","Gm10130"
"2120","Zfp442"
"2121","Cst7"
"2122","Apmap"
"2123","Gm14123"
"2124","Acss1"
"2125","E130215H24Rik"
"2126","Entpd6"
"2127","Pygb"
"2128","Abhd12"
"2129","Gins1"
"2130","Ninl"
"2131","Nanp"
"2132","Nsfl1c"
"2133","Gm14167"
"2134","Fkbp1a"
"2135","Sdcbp2"
"2136","Snph"
"2137","Tmem74b"
"2138","Psmf1"
"2139","Gm14154"
"2140","Fam110a"
"2141","Slc52a3"
"2142","Srxn1"
"2143","Tcf15"
"2144","Csnk2a1"
"2145","Tbc1d20"
"2146","Rbck1"
"2147","Trib3"
"2148","Gm14164"
"2149","Sox12"
"2150","Zcchc3"
"2151","6820408C15Rik"
"2152","H13"
"2153","Mcts2"
"2154","Id1"
"2155","Cox4i2"
"2156","Bcl2l1"
"2157","Tpx2"
"2158","Pdrg1"
"2159","Hck"
"2160","Tm9sf4"
"2161","Tspyl3"
"2162","Plagl2"
"2163","Pofut1"
"2164","Kif3b"
"2165","2500004C02Rik"
"2166","Asxl1"
"2167","Nol4l"
"2168","Commd7"
"2169","Dnmt3bos"
"2170","Dnmt3b"
"2171","Mapre1"
"2172","Efcab8"
"2173","Bpifb4"
"2174","Bpifa2"
"2175","Bpifb1"
"2176","Bpifb5"
"2177","Cdk5rap1"
"2178","Snta1"
"2179","Cbfa2t2"
"2180","Necab3"
"2181","1700003F12Rik"
"2182","E2f1"
"2183","Pxmp4"
"2184","4930519P11Rik"
"2185","Zfp341"
"2186","Chmp4b"
"2187","Raly"
"2188","a"
"2189","Eif2s2"
"2190","Gm14226"
"2191","Ahcy"
"2192","Itch"
"2193","Dynlrb1"
"2194","Map1lc3a"
"2195","Pigu"
"2196","Trp53inp2"
"2197","Ncoa6"
"2198","Ggt7"
"2199","Acss2"
"2200","Acss2os"
"2201","Gss"
"2202","Myh7b"
"2203","Trpc4ap"
"2204","Edem2"
"2205","Procr"
"2206","Mmp24"
"2207","BC029722"
"2208","Eif6"
"2209","Uqcc1"
"2210","Gdf5"
"2211","Cep250"
"2212","6430550D23Rik"
"2213","Ergic3"
"2214","Fer1l4"
"2215","Spag4"
"2216","Cpne1"
"2217","Nfs1"
"2218","Romo1"
"2219","Rbm39"
"2220","Phf20"
"2221","Scand1"
"2222","Cnbd2"
"2223","2900097C17Rik"
"2224","Epb41l1"
"2225","Gm14225"
"2226","Aar2"
"2227","Gm14168"
"2228","Dlgap4"
"2229","4930405A21Rik"
"2230","Myl9"
"2231","Gm14230"
"2232","Tgif2"
"2233","5430405H02Rik"
"2234","Rab5if"
"2235","Sla2"
"2236","Ndrg3"
"2237","Dsn1"
"2238","Soga1"
"2239","Tldc2"
"2240","Samhd1"
"2241","Rbl1"
"2242","Mroh8"
"2243","Rpn2"
"2244","Manbal"
"2245","Src"
"2246","Gm14286"
"2247","Blcap"
"2248","Nnat"
"2249","Platr27"
"2250","Ctnnbl1"
"2251","Tti1"
"2252","Rprd1b"
"2253","2010009K17Rik"
"2254","Tgm2"
"2255","Gm20412"
"2256","D630003M21Rik"
"2257","Lbp"
"2258","Snhg17"
"2259","Snhg11"
"2260","Ralgapb"
"2261","Adig"
"2262","Arhgap40"
"2263","Actr5"
"2264","Ppp1r16b"
"2265","Fam83d"
"2266","Dhx35"
"2267","Gm826"
"2268","Mafb"
"2269","Gm14221"
"2270","Top1"
"2271","Plcg1"
"2272","Gm27206"
"2273","Zhx3"
"2274","Gm16751"
"2275","Lpin3"
"2276","Chd6"
"2277","Gm45447"
"2278","Ptprt"
"2279","Srsf6"
"2280","L3mbtl1"
"2281","Sgk2"
"2282","Ift52"
"2283","Mybl2"
"2284","Tox2"
"2285","Oser1"
"2286","2900093K20Rik"
"2287","Gdap1l1"
"2288","Fitm2"
"2289","2310001K24Rik"
"2290","R3hdml"
"2291","Ttpal"
"2292","Serinc3"
"2293","0610039K10Rik"
"2294","Pkig"
"2295","Gm16316"
"2296","Ada"
"2297","Ccn5"
"2298","Ywhab"
"2299","Pabpc1l"
"2300","Tomm34"
"2301","Stk4"
"2302","Kcns1"
"2303","Wfdc5"
"2304","A730032A03Rik"
"2305","Wfdc12"
"2306","Slpi"
"2307","Matn4"
"2308","Rbpjl"
"2309","Sdc4"
"2310","Sys1"
"2311","Gm14302"
"2312","Dbndd2"
"2313","Pigt"
"2314","Wfdc2"
"2315","Wfdc3"
"2316","Dnttip1"
"2317","Gm11457"
"2318","Ube2c"
"2319","Tnnc2"
"2320","Snx21"
"2321","Acot8"
"2322","Zswim3"
"2323","Zswim1"
"2324","Neurl2"
"2325","Ctsa"
"2326","Pltp"
"2327","Pcif1"
"2328","Zfp335"
"2329","Zfp335os"
"2330","Mmp9"
"2331","Slc12a5"
"2332","Ncoa5"
"2333","Cd40"
"2334","Slc35c2"
"2335","Elmo2"
"2336","Zfp334"
"2337","Ocstamp"
"2338","Slc13a3"
"2339","Trp53rka"
"2340","Slc2a10"
"2341","Eya2"
"2342","Zmynd8"
"2343","BC046401"
"2344","Gm11465"
"2345","Gm11464"
"2346","Ncoa3"
"2347","Sulf2"
"2348","Prex1"
"2349","Trp53rkb"
"2350","Arfgef2"
"2351","Cse1l"
"2352","Gm17096"
"2353","Stau1"
"2354","Ddx27"
"2355","Znfx1"
"2356","Zfas1"
"2357","Kcnb1"
"2358","Ptgis"
"2359","B4galt5"
"2360","Slc9a8"
"2361","Spata2"
"2362","Rnf114"
"2363","Snai1"
"2364","Gm11476"
"2365","Ube2v1"
"2366","Tmem189"
"2367","Cebpb"
"2368","A530013C23Rik"
"2369","Gm14321"
"2370","9230111E07Rik"
"2371","1200007C13Rik"
"2372","Gm14319"
"2373","Ptpn1"
"2374","Ripor3"
"2375","Pard6b"
"2376","Adnp"
"2377","Dpm1"
"2378","Mocs3"
"2379","Nfatc2"
"2380","Atp9a"
"2381","Zfp64"
"2382","Tshz2"
"2383","Zfp217"
"2384","Bcas1"
"2385","Cyp24a1"
"2386","Pfdn4"
"2387","Gm16796"
"2388","Fam210b"
"2389","Aurka"
"2390","Cstf1"
"2391","Cass4"
"2392","Gm14455"
"2393","Rtf2"
"2394","Gcnt7"
"2395","Tfap2c"
"2396","Bmp7"
"2397","Rae1"
"2398","Rbm38"
"2399","Ctcflos"
"2400","Zbp1"
"2401","Pmepa1"
"2402","Pmepa1os"
"2403","Rab22a"
"2404","Vapb"
"2405","Stx16"
"2406","Npepl1"
"2407","Gnasas1"
"2408","Gnas"
"2409","Gm20721"
"2410","Nelfcd"
"2411","Ctsz"
"2412","Atp5e"
"2413","Prelid3b"
"2414","Zfp831"
"2415","Gm14399"
"2416","Gm14391"
"2417","Gm4631"
"2418","Zfp967"
"2419","Gm14419"
"2420","Gm14410"
"2421","Gm14412"
"2422","Gm14418"
"2423","Zfp970"
"2424","Gm14403"
"2425","Gm14322"
"2426","Gm14325"
"2427","Gm14327"
"2428","Zfp972"
"2429","Gm14326"
"2430","Zfp971"
"2431","Zfp931"
"2432","Sycp2"
"2433","Fam217b"
"2434","Cdh4"
"2435","Taf4"
"2436","4921531C22Rik"
"2437","Lsm14b"
"2438","Psma7"
"2439","Ss18l1"
"2440","Mtg2"
"2441","Osbpl2"
"2442","Adrm1"
"2443","Lama5"
"2444","Cables2"
"2445","Rbbp8nl"
"2446","Slco4a1"
"2447","Mrgbp"
"2448","Ogfr"
"2449","Col9a3"
"2450","Tcfl5"
"2451","Dido1"
"2452","Gid8"
"2453","Slc17a9"
"2454","Ythdf1"
"2455","Arfgap1"
"2456","9230112E08Rik"
"2457","Col20a1"
"2458","Ppdpf"
"2459","Srms"
"2460","Fndc11"
"2461","Helz2"
"2462","Gmeb2"
"2463","Rtel1"
"2464","Arfrp1"
"2465","Zgpat"
"2466","Lime1"
"2467","Zbtb46"
"2468","Tpd52l2"
"2469","Dnajc5"
"2470","Uckl1"
"2471","Uckl1os"
"2472","Zfp512b"
"2473","Prpf6"
"2474","Samd10"
"2475","Tcea2"
"2476","Rgs19"
"2477","Pcmtd2"
"2478","Polr3k"
"2479","2700069I18Rik"
"2480","Zfhx4"
"2481","Pex2"
"2482","Gm8797"
"2483","Pkia"
"2484","Zc2hc1a"
"2485","Il7"
"2486","Gm16685"
"2487","Stmn2"
"2488","Hey1"
"2489","Mrps28"
"2490","Tpd52"
"2491","Zbtb10"
"2492","C030034L19Rik"
"2493","Zfp704"
"2494","Pag1"
"2495","Gm16337"
"2496","Fabp5"
"2497","Gm38335"
"2498","Gm9833"
"2499","Fabp12"
"2500","Impa1"
"2501","Zfand1"
"2502","Chmp4c"
"2503","Snx16"
"2504","Ralyl"
"2505","Lrrcc1"
"2506","E2f5"
"2507","Rbis"
"2508","Car13"
"2509","Car2"
"2510","Sirpb1a"
"2511","Sirpb1b"
"2512","Sirpb1c"
"2513","Gm5150"
"2514","Ythdf3"
"2515","Cyp7b1"
"2516","Gm30667"
"2517","Armc1"
"2518","Mtfr1"
"2519","Pde7a"
"2520","Gm16093"
"2521","Dnajc5b"
"2522","1700064H15Rik"
"2523","Trim55"
"2524","Cp"
"2525","Hps3"
"2526","Hltf"
"2527","Gyg"
"2528","Gm43672"
"2529","Tbl1xr1"
"2530","Naaladl2"
"2531","Nlgn1"
"2532","Ect2"
"2533","Nceh1"
"2534","Tnfsf10"
"2535","Fndc3b"
"2536","Tmem212"
"2537","Pld1"
"2538","Tnik"
"2539","1700112D23Rik"
"2540","Eif5a2"
"2541","Gm32950"
"2542","Gm33051"
"2543","Mecom"
"2544","Mynn"
"2545","Lrrc34"
"2546","4933429H19Rik"
"2547","Sec62"
"2548","Gpr160"
"2549","Phc3"
"2550","Prkci"
"2551","Skil"
"2552","Slc7a14"
"2553","Kcnmb2"
"2554","Zmat3"
"2555","Pik3ca"
"2556","Kcnmb3"
"2557","Zfp639"
"2558","Mfn1"
"2559","Gnb4"
"2560","Actl6a"
"2561","Mrpl47"
"2562","Ndufb5"
"2563","Ttc14"
"2564","Ccdc39"
"2565","Fxr1"
"2566","Dnajc19"
"2567","Sox2ot"
"2568","Gm38509"
"2569","Atp11b"
"2570","Dcun1d1"
"2571","Gm15952"
"2572","Mccc1"
"2573","Mccc1os"
"2574","Acad9"
"2575","Zfp267"
"2576","Anxa5"
"2577","1810062G17Rik"
"2578","Gm11549"
"2579","Exosc9"
"2580","Ccna2"
"2581","Bbs7"
"2582","4932438A13Rik"
"2583","Gm12531"
"2584","Cetn4"
"2585","Bbs12"
"2586","Fgf2"
"2587","Nudt6"
