"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"198","Cd200r4",1.79794569765064e-19,-0.454166020297301,0.057,0.29,3.00436726077422e-15
"199","Ncf4",2.03790409518153e-19,0.50539826174412,0.642,0.622,3.40533774304833e-15
"200","Slc27a6",2.19386102034393e-19,-0.504156251389525,0.106,0.361,3.6659417649947e-15
"201","Gm31887",2.31828191327397e-19,-0.509331169670777,0.032,0.233,3.8738490770808e-15
"202","Atp1b3",2.75656434799999e-19,0.523895476690368,0.736,0.696,4.60621902550798e-15
"203","Ifitm10",3.65803147595001e-19,0.692800766296819,0.547,0.398,6.11257059631246e-15
"204","Pim1",4.26533262439166e-19,0.916654002576364,0.53,0.368,7.12737081535847e-15
"205","Syk",4.39696055864016e-19,0.709260546548356,0.387,0.177,7.34732109348771e-15
"206","Xist",5.44478746617695e-19,-0.366720207357746,0.67,0.909,9.09823985598168e-15
"207","Sgk1",5.75085582663849e-19,0.732284660526425,0.235,0.054,9.60968008631292e-15
"208","Fryl",6.80106979855508e-19,0.68174618929702,0.808,0.744,1.13645876333855e-14
"209","Wls",7.77228905673861e-19,-0.458016381834179,0.33,0.634,1.29874950138102e-14
"210","Lilrb4a",7.8382107946262e-19,-0.655189851524718,0.206,0.498,1.30976502378204e-14
"211","Prdx2",7.94812617945096e-19,-0.528894470467971,0.287,0.576,1.32813188458625e-14
"212","Il4ra",8.43428935514116e-19,-0.521926972306587,0.192,0.472,1.40936975124409e-14
"213","Slco3a1",9.43932567755869e-19,-0.554836632587822,0.269,0.569,1.57731132072006e-14
"214","Gdpd5",1.01472908876612e-18,-0.5635061927167,0.244,0.528,1.69561230732819e-14
"215","Cdk6",1.1429775469652e-18,-0.715342170591141,0.43,0.715,1.90991548097885e-14
"216","Nfatc1",1.26724925523043e-18,0.605715494755381,0.751,0.667,2.11757350549004e-14
"217","Saraf",1.63943680710095e-18,-0.433781646639348,0.65,0.884,2.73949890466569e-14
"218","Cst3",1.97152657709756e-18,-0.481819580068501,0.599,0.847,3.29442091033002e-14
"219","S100a10",2.02082887024634e-18,0.515199572972423,0.923,0.965,3.37680504218163e-14
"220","Hivep3",2.317744747145e-18,-0.307024838546749,0.378,0.67,3.8729514724793e-14
"221","2900026A02Rik",2.63295701415186e-18,-0.518945361904,0.304,0.599,4.39967117064775e-14
"222","Rasgrp2",2.94039293937114e-18,0.66557089826159,0.235,0.091,4.91339660168917e-14
"223","Pfkp",2.95077197462665e-18,0.684034818671589,0.596,0.422,4.93073996960113e-14
"224","Arhgef18",3.15224997822795e-18,0.738469297893256,0.513,0.421,5.26740971361891e-14
"225","Arnt2",3.28256264380156e-18,-0.304185829189628,0.009,0.17,5.48516217779241e-14
"226","Capn2",3.29811979793913e-18,0.649964128533575,0.53,0.376,5.51115818235628e-14
"227","Adora2a",4.09148906763491e-18,0.613594263504366,0.309,0.18,6.83687823201794e-14
"228","Ust",6.42959341250047e-18,0.668374138623912,0.344,0.215,1.07438505922883e-13
"229","F2r",7.3918527658438e-18,-0.536701902917816,0.352,0.635,1.2351785971725e-13
"230","Dok1",8.88891629495e-18,-0.543732480915978,0.281,0.55,1.48533791288615e-13
"231","Il12rb2",9.24355489657528e-18,0.59964734441381,0.599,0.7,1.54459802321773e-13
"232","Rasa3",9.48322471307433e-18,0.755744574454474,0.599,0.396,1.58464684955472e-13
"233","Zfp706",1.08740284526557e-17,-0.468836561311721,0.628,0.865,1.81705015443876e-13
"234","Anxa2",1.62832798643265e-17,0.534705319105554,0.868,0.87,2.72093606532897e-13
"235","Ccdc107",1.71088693809928e-17,-0.481597100490011,0.198,0.467,2.8588920735639e-13
"236","Gpr34",1.81687093495786e-17,-0.425359878414452,0.149,0.413,3.03599133231458e-13
"237","Diaph2",2.02079898236379e-17,-0.491762957661344,0.539,0.805,3.37675509952989e-13
"238","Suclg1",2.15246502931325e-17,-0.469776412559848,0.378,0.665,3.59676906398244e-13
"239","Adgrb2",2.24594276945437e-17,0.453660332478431,0.269,0.066,3.75297036775825e-13
"240","Ikzf1",2.5891814853998e-17,0.554038210801836,0.825,0.807,4.32652226210306e-13
"241","Bmyc",2.86390612708069e-17,-0.308418754173118,0.023,0.203,4.78558713835183e-13
"242","Cdc20b",3.09055985007145e-17,0.587813528505736,0.1,0,5.1643255094694e-13
"243","Gm48236",3.4722870385233e-17,-0.269427748164551,0.009,0.165,5.80219164137244e-13
"244","D5Ertd615e",3.80766499614577e-17,0.284551710615734,0.132,0.007,6.36260820855959e-13
"245","Rtn4rl1",3.82661936284427e-17,-0.427100267169796,0.166,0.432,6.39428095531277e-13
"246","Tex2",4.46898957999563e-17,-0.520023150796695,0.378,0.662,7.4676815881727e-13
"247","Prkcq",4.74572560410501e-17,0.633658430325068,0.708,0.551,7.93010748445947e-13
"248","Pde7b",4.79526429861714e-17,-0.477172361122075,0.034,0.224,8.01288664298924e-13
"249","Gpr174",5.15152570765275e-17,0.502206787425635,0.327,0.107,8.60819945748775e-13
"250","Vangl1",5.63669502290755e-17,-0.317095067935374,0.017,0.186,9.41891738327852e-13
"251","Fth1",7.56774570071586e-17,-0.324022010238885,0.963,0.988,1.26457030658962e-12
"252","Gm43042",8.2383883200244e-17,-0.443593314603608,0.123,0.371,1.37663468827608e-12
