"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"140","Prr5",6.11531590502536e-75,0.858134945623343,0.409,0.045,1.02186928772974e-70
"141","Prkcq",3.20498621915058e-74,-1.79114140647666,0.095,0.672,5.35553197220062e-70
"142","Parp1",4.43916732782409e-74,1.10771720626997,0.621,0.269,7.41784860479405e-70
"143","Lcp2",9.86880053595851e-74,-1.41946966439824,0.069,0.634,1.64907656955867e-69
"144","Abhd17b",6.65603005963811e-73,1.3015239798934,0.75,0.393,1.11222262296553e-68
"145","Leprotl1",1.27466561608677e-72,-1.3813614609565,0.211,0.756,2.12996624448099e-68
"146","Arl4c",1.76261832936044e-72,-1.50549751875634,0.065,0.621,2.9453352283613e-68
"147","Aldh2",9.99073050312124e-72,1.14277371630944,0.565,0.096,1.66945106707156e-67
"148","Cobll1",1.21583155341847e-71,1.2165539282597,0.453,0.091,2.03165452576227e-67
"149","Cyb561a3",3.05074402650742e-71,1.05914222005184,0.496,0.12,5.0977932682939e-67
"150","Gm20513",3.73763340859807e-71,0.628178132684275,0.233,0.008,6.24558542576738e-67
"151","A630001G21Rik",8.26937276057074e-71,1.11595419585897,0.53,0.175,1.38181218829137e-66
"152","Ptp4a3",2.97430005244003e-70,1.08538916315079,0.72,0.386,4.97005538762729e-66
"153","Cd247",4.04548005596583e-70,-1.66205271733611,0.091,0.651,6.75999717351889e-66
"154","Chst10",4.61854641955486e-70,1.01944456560398,0.427,0.09,7.71759106707617e-66
"155","Cacna1i",8.49234983772667e-70,0.559327062223236,0.172,0,1.41907165788413e-65
"156","Gm2682",4.91707062742695e-69,-2.34564358913276,0.151,0.687,8.21642501843044e-65
"157","Kcnq5",5.22690721864627e-69,1.62492313490843,0.608,0.147,8.73416196235791e-65
"158","Sypl",1.07363637869876e-68,1.10798016740287,0.586,0.154,1.79404638880563e-64
"159","Pard3b",3.98436888304431e-68,1.28478836033486,0.276,0.03,6.65788040356705e-64
"160","Smim14",6.89968293003205e-68,1.07118023243629,0.703,0.409,1.15293701760836e-63
"161","Ppm1h",3.35000150666094e-67,-1.47028907959468,0.086,0.631,5.59785251763043e-63
"162","Aff3",9.03519801522271e-67,1.36652906968883,0.892,0.502,1.50978158834371e-62
"163","Tec",1.64342176746404e-66,1.27360470816987,0.612,0.238,2.74615777343241e-62
"164","Tcf7",2.5872558025457e-66,-1.78559063583138,0.086,0.632,4.32330444605386e-62
"165","Camk2d",1.7285182009911e-63,1.21605939369328,0.75,0.416,2.88835391385613e-59
"166","Ero1lb",1.81442439084661e-63,1.06956426885582,0.491,0.142,3.03190315710469e-59
"167","Ly6e",2.45282382874219e-63,1.12273195340915,0.961,0.869,4.09866861782819e-59
"168","BC035044",5.53287526317909e-63,0.833070484746549,0.263,0.025,9.24543456477225e-59
"169","Snx29",1.42199831352717e-62,1.31167096656377,0.659,0.244,2.37615918190389e-58
"170","B3gnt5",4.57381421897809e-62,1.0910799744988,0.414,0.075,7.6428435599124e-58
"171","Il12a",6.29236237353962e-62,0.482107758829086,0.168,0.001,1.05145375261847e-57
"172","Pik3c2b",5.09057217314515e-61,0.638554582207202,0.246,0.009,8.50634610132555e-57
"173","Acadl",5.90047207959683e-61,1.0162888854903,0.612,0.216,9.8596888450063e-57
"174","Setbp1",2.6393949791388e-60,1.534743670772,0.659,0.214,4.41042901014094e-56
"175","Snx30",5.37572162301631e-60,1.016238876738,0.474,0.117,8.98283083206025e-56
"176","Gm16341",8.80147073614525e-60,0.809638670934849,0.284,0.029,1.47072576000987e-55
"177","Ctsd",1.07995679529059e-59,-1.72465857421698,0.241,0.725,1.80460780493058e-55
"178","Zfp36l1",1.59679611392715e-59,1.26147566132985,0.892,0.667,2.66824630637226e-55
"179","Lmbrd1",3.75349130741806e-59,1.13438918652538,0.616,0.251,6.27208397469558e-55
"180","Zfp608",5.65026136551781e-59,1.16067490412332,0.478,0.08,9.44158674178027e-55
"181","Irf5",8.92623962609118e-59,1.10655535979836,0.556,0.125,1.49157464151984e-54
"182","Ppp3ca",9.17706689851151e-59,1.23608915404917,0.802,0.513,1.53348787874127e-54
"183","Cd7",2.81677088066079e-58,-2.92934033122028,0.069,0.558,4.70682414158417e-54
"184","Rinl",4.87448371025631e-58,-1.28089057214886,0.129,0.632,8.1452622798383e-54
"185","Irf8",6.18817781629317e-58,1.2410771092862,0.681,0.212,1.03404451310259e-53
"186","Txk",1.48909622408031e-57,-1.3377054586858,0.065,0.559,2.4882797904382e-53
"187","Trac",2.47037118676406e-57,-1.4681668547988,0.073,0.562,4.12799025308274e-53
"188","Cd24a",3.02920819189151e-57,1.03308989873371,0.5,0.089,5.06180688865071e-53
"189","Irf4",3.13068471467057e-57,1.06576951431025,0.401,0.055,5.23137415821452e-53
"190","Pold4",5.74526276792011e-57,1.0391864625325,0.625,0.351,9.60033408519451e-53
"191","Themis",2.10029804620034e-56,-1.66907446260293,0.082,0.574,3.50959803520077e-52
"192","Rgs10",2.1684751418309e-56,-1.41435674428303,0.103,0.576,3.62352196199944e-52
"193","Blvrb",2.51334383225548e-56,0.947878284135146,0.478,0.101,4.1997975436989e-52
"194","Dmxl1",2.57075563814513e-56,1.14755772951624,0.582,0.332,4.29573267134051e-52
"195","Tmem243",4.4651931073051e-56,1.00442262334773,0.681,0.389,7.46133768230682e-52
"196","Chchd10",9.1223910237978e-56,1.03774970206325,0.478,0.153,1.52435154007661e-51
"197","Rnase6",1.14599017223233e-55,0.729881152319489,0.302,0.032,1.91494957780023e-51
"198","Utrn",1.45909544067756e-55,-1.41713878684867,0.228,0.723,2.4381484813722e-51
"199","Bmp2k",1.61586542377677e-55,1.17254885992378,0.621,0.239,2.70011112313098e-51
"200","Npc2",4.00543068665777e-55,-1.44224319247774,0.384,0.808,6.69307467740514e-51
