"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"39","Mgll",3.89264579938582e-186,0.640851071280315,0.436,0.132,6.50461113077371e-182
"40","Cd3e",1.96287086317204e-181,0.391127253530661,0.979,0.719,3.27995721236048e-177
"41","Prelid2",1.51095470670341e-180,0.701709337061987,0.609,0.277,2.52480531490139e-176
"42","Thy1",3.50578900916701e-179,0.884209780345348,0.748,0.444,5.85817343431807e-175
"43","Adam19",6.96646157479499e-178,0.636634453627504,0.674,0.324,1.16409572914824e-173
"44","Npm1",3.25735062542351e-177,0.608337016784416,0.959,0.852,5.44303289508269e-173
"45","Ahnak",9.00794803830085e-177,0.523410841299173,0.737,0.387,1.50522811720007e-172
"46","Cers6",1.00904533772094e-176,-0.960099065836578,0.082,0.383,1.6861147593317e-172
"47","Pmepa1",4.54252761669059e-174,0.464896976062072,0.76,0.414,7.59056364748998e-170
"48","Clnk",5.87870737483617e-174,0.697284049773242,0.409,0.129,9.82332002335123e-170
"49","Jaml",5.12786194925799e-173,0.550818598398189,0.624,0.284,8.5686573172101e-169
"50","Dusp2",3.80353885878604e-172,0.678890980095655,0.89,0.598,6.35571343303148e-168
"51","Il6ra",4.17312148917777e-169,-0.966385225254329,0.149,0.436,6.97328600841605e-165
"52","Ifngr2",1.64865153283377e-167,-0.793824643418171,0.046,0.311,2.75489671136522e-163
"53","Lax1",3.52473505192785e-165,0.638218942975829,0.622,0.294,5.88983227177144e-161
"54","Eef1b2",4.0814567221911e-164,0.542091222446151,0.966,0.871,6.82011418278133e-160
"55","Mmp16",3.56976684622328e-162,0.704724953236348,0.318,0.076,5.9650804000391e-158
"56","Fam241a",4.19701009602412e-160,0.664079218252621,0.544,0.232,7.0132038704563e-156
"57","Ppp3cc",1.29074863175681e-159,0.619864696739711,0.745,0.419,2.15684096366563e-155
"58","Gm11707",1.84950346122351e-158,0.527962521511513,0.379,0.117,3.09052028370448e-154
"59","F2r",2.39351870628727e-158,0.581700179500896,0.49,0.191,3.99956975820603e-154
"60","Hdgfl3",4.85772822039703e-156,0.502140502570677,0.412,0.135,8.11726385628344e-152
"61","Isg20",6.5161262836602e-154,0.57994629405734,0.551,0.239,1.08884470199962e-149
"62","Cd3g",1.22119309635186e-150,0.324086041631027,0.959,0.71,2.04061366400396e-146
"63","Zfp36",5.59292648348875e-150,-2.01058653829129,0.393,0.586,9.3457801539097e-146
"64","Cd7",8.96524259323748e-149,-0.612211975843788,0.803,0.518,1.49809203732998e-144
"65","St6galnac3",9.11620975139752e-148,0.719948805158775,0.64,0.321,1.52331864945853e-143
"66","Fcgr3",1.84098783903481e-147,-0.911494210016717,0.001,0.187,3.07629067902717e-143
"67","Lyn",7.25633975156212e-146,-1.3691153378143,0.064,0.289,1.21253437248603e-141
"68","Cemip2",5.77276468760982e-144,0.76533743372273,0.533,0.238,9.64628979299601e-140
"69","Setbp1",2.8534505856586e-143,0.714274434612633,0.474,0.187,4.76811592863552e-139
"70","Klhl6",7.32034897692101e-142,0.649749300577539,0.833,0.574,1.2232303140435e-137
"71","Syk",1.94916900132128e-141,-1.16568441278387,0.004,0.188,3.25706140120786e-137
"72","Dmrta1",6.82506890630273e-137,0.360526552913701,0.202,0.032,1.14046901424319e-132
"73","Med10",2.03556568276025e-135,0.583355147924312,0.637,0.357,3.40143025589237e-131
"74","1700028K03Rik",1.18568885104634e-134,0.265255017067562,0.127,0.008,1.98128607009843e-130
"75","Eif3f",2.28641962398312e-134,0.493902567453705,0.958,0.848,3.8206071916758e-130
"76","Ifngr1",4.09823425743977e-134,0.512111289294773,0.926,0.7,6.84814944418185e-130
"77","Car2",1.28640289448054e-133,0.287232962084153,0.465,0.219,2.14957923667698e-129
"78","Ncf2",2.8832261587026e-133,-1.13353682973919,0.015,0.205,4.81787091119204e-129
"79","Rgs1",4.09092053255119e-133,-0.805786740368999,0.642,0.478,6.83592820989304e-129
"80","Emilin2",1.59193895718617e-132,-0.944556777691449,0.012,0.2,2.6601299974581e-128
"81","Glipr2",2.50952109594278e-132,0.478906773701255,0.588,0.289,4.19340975132039e-128
"82","Lpxn",2.18403489242701e-131,0.558853684890935,0.629,0.338,3.64952230524554e-127
"83","Gm31641",4.79558376410913e-131,0.303368429785422,0.153,0.016,8.01342046982636e-127
"84","Spi1",6.85209385106202e-131,-1.45895070467889,0.007,0.179,1.14498488251246e-126
"85","Tspan32",3.86125216177801e-130,-0.845137600321503,0.125,0.373,6.45215236233105e-126
"86","Dlg5",4.50243110343201e-130,0.33008687496348,0.185,0.028,7.52356237383489e-126
"87","Cytip",2.45751297093232e-129,-0.744619920722151,0.785,0.842,4.10650417442791e-125
"88","Sh2d2a",4.18342223837162e-129,0.52468586039993,0.745,0.449,6.99049856031898e-125
"89","Pde2a",1.0450233294644e-128,0.502941844027288,0.46,0.19,1.74623398353501e-124
"90","Runx2",2.6549430409911e-128,0.524110821839578,0.514,0.232,4.43640982149613e-124
"91","Nme2",4.80660609251654e-128,0.539395640044799,0.933,0.82,8.03183878059515e-124
"92","Cd6",5.57014134836022e-127,0.453790423217639,0.748,0.452,9.30770619310992e-123
"93","Fasl",1.65496734248377e-126,0.522573964127468,0.527,0.244,2.76545042929038e-122
"94","Gas7",7.24191378274643e-126,0.589492569854263,0.386,0.14,1.21012379309693e-121
"95","Atp8b4",1.18857693503409e-125,0.573563313815266,0.637,0.346,1.98611205844197e-121
"96","Coro2a",2.48424666250569e-124,0.451578304814455,0.648,0.355,4.15117617304701e-120
"97","Naca",8.72140921775017e-122,0.435121983606972,0.97,0.886,1.45734748028605e-117
"98","Slamf7",1.13078578444086e-121,0.432813567163167,0.409,0.159,1.88954304580067e-117
"99","Ly6e",4.43909256741495e-121,0.453161103370858,0.968,0.857,7.41772368015039e-117
"100","Dgka",1.35669636457596e-120,-0.669647538623509,0.695,0.659,2.26703962520643e-116
"101","Psme1",2.42567171759192e-120,0.496267848767752,0.917,0.77,4.0532974400961e-116
"102","S100a6",1.36907189138334e-119,0.337206298052147,0.563,0.292,2.28771913050156e-115
"103","Ptpn22",2.69174449789269e-118,0.42594209751368,0.812,0.537,4.49790505597868e-114
"104","Prkcz",7.69551946760946e-117,0.474571928869456,0.429,0.177,1.28592130303754e-112
"105","Hid1",1.70733870724458e-116,0.374776295366327,0.3,0.091,2.85296297980569e-112
