"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"173","Ppp2cb",2.04563172917854e-09,0.70225603456407,0.553,0.376,3.41825061945734e-05
"174","Ndufb10",2.11997785819412e-09,0.611653788180225,0.344,0.146,3.54248300104237e-05
"175","Plin2",2.14941482648649e-09,0.759595788306042,0.561,0.366,3.59167217505893e-05
"176","Rac2",2.41711298652673e-09,0.36969157462285,0.959,0.951,4.03899580048617e-05
"177","Stk17b",2.54444848666375e-09,-0.560102049071672,0.785,0.844,4.25177342121513e-05
"178","Clic1",2.56774383883926e-09,0.427943355342193,0.901,0.849,4.2906999547004e-05
"179","S100a11",2.77294028819048e-09,-0.797316225163496,0.855,0.878,4.6335832215663e-05
"180","Sbno2",2.91551714645045e-09,-0.631370497687722,0.638,0.756,4.8718291517187e-05
"181","Plek",2.92723380421884e-09,-0.577468377388744,0.845,0.927,4.89140768684968e-05
"182","Selenon",2.95060473973731e-09,-0.60715082493344,0.16,0.356,4.93046052010104e-05
"183","Mrps26",3.08936035242201e-09,0.443216843662435,0.159,0.039,5.16232114889717e-05
"184","Isoc1",3.28120497441597e-09,0.44235761165212,0.172,0.034,5.48289351224908e-05
"185","Laptm4a",3.87091054355865e-09,0.584015093684057,0.608,0.468,6.46829151828651e-05
"186","Slc2a6",4.37085727123333e-09,-0.591471701369953,0.058,0.2,7.30370250023089e-05
"187","Rbm47",4.54997840920989e-09,0.663615115016447,0.626,0.424,7.60301392178973e-05
"188","Tpm4",4.8382166620965e-09,-0.67455321094361,0.376,0.58,8.08466004236326e-05
"189","B3galt5",5.32517466273677e-09,0.556242061176001,0.207,0.049,8.89836686143314e-05
"190","Trib1",5.34861687040366e-09,-0.694907944871447,0.485,0.668,8.93753879044452e-05
"191","Plscr1",5.66162431689656e-09,0.683641055040059,0.432,0.229,9.46057423353416e-05
"192","Mdh2",5.85524141986703e-09,0.555528245279687,0.771,0.62,9.78410841259781e-05
"193","Gm11683",5.94725458355075e-09,-0.319360705844642,0.026,0.137,9.9378624091133e-05
"194","Camk1d",6.45844794108328e-09,-0.678307894884653,0.561,0.698,0.000107920665095502
"195","Resf1",6.78682368213122e-09,-0.634438507633984,0.658,0.795,0.000113407823728413
"196","Ndel1",7.22196430184705e-09,-0.6789477689271,0.439,0.639,0.000120679023483864
"197","Acp5",7.58044804220894e-09,0.720576358778904,0.504,0.288,0.000126669286785311
"198","Ffar2",8.09939358945046e-09,0.651216768363502,0.257,0.083,0.000135340866879717
"199","Stfa2l1",8.5621910305509e-09,-1.36196406633802,0.089,0.215,0.000143074212120506
"200","Ybx1",9.20431373006824e-09,0.530947416387332,0.727,0.61,0.00015380408242944
"201","Psap",9.23040190570027e-09,0.671189892656229,0.735,0.62,0.000154240015844252
"202","Gm11815",9.54952167039244e-09,-0.453007585379544,0.044,0.171,0.000159572507112258
"203","Ddost",1.00020949498433e-08,0.56816063438153,0.38,0.195,0.000167135006611881
"204","Hfe",1.01948657699655e-08,0.42753617665741,0.123,0.01,0.000170356207016124
"205","Lbp",1.06149760835865e-08,0.677383866084373,0.187,0.044,0.00017737625035673
"206","Pld4",1.09112810310219e-08,0.619742189106436,0.213,0.059,0.000182327506028377
"207","Bcas1",1.12364208089292e-08,0.386341166782467,0.108,0.005,0.000187760591717208
"208","Lilra6",1.16524696505428e-08,-0.502284976646935,0.087,0.244,0.000194712767860571
"209","Polr2l",1.17783399759251e-08,-0.327750500789094,0.032,0.146,0.000196816060997708
"210","Ms4a6b",1.20885233400026e-08,0.650539550976157,0.316,0.127,0.000201999225011444
"211","Fas",1.24683486076314e-08,-0.542665172458453,0.093,0.254,0.000208346105233521
"212","Mir22hg",1.34921983476906e-08,-0.474450879688943,0.061,0.2,0.000225454634389911
"213","Ppib",1.38041133002323e-08,0.592576604187403,0.431,0.224,0.000230666733246881
"214","Mrps24",1.39693873058504e-08,0.630722710734443,0.491,0.283,0.000233428461880761
"215","Atp5h",1.40065924123711e-08,0.591399379534723,0.605,0.41,0.000234050159210721
"216","Cd101",1.40892902549854e-08,0.660994994593596,0.504,0.288,0.000235432040160807
"217","Fam20c",1.41742806069112e-08,0.580782266614919,0.201,0.049,0.000236852228941487
"218","Prkar2b",1.42430031383e-08,-0.367892394545998,0.047,0.176,0.000238000582440992
"219","Msrb1",1.44851952183401e-08,-0.582251587689611,0.864,0.873,0.000242047612098463
"220","Atp5o",1.51827163387122e-08,0.645978243564832,0.422,0.244,0.00025370319001988
"221","Trappc6b",1.74014438966092e-08,0.542060265616984,0.365,0.171,0.00029077812751234
"222","Adam8",1.81117887267644e-08,-0.789547030255818,0.216,0.4,0.000302647989624234
"223","Gpr171",1.84982149299729e-08,0.65960049186072,0.211,0.073,0.000309105171479847
"224","Trpm2",1.85435841206355e-08,-0.412374724804747,0.041,0.161,0.000309863290655819
"225","Marc2",1.90030775159159e-08,0.460675367665082,0.204,0.059,0.000317541425290955
"226","Wfdc21",1.92537530672649e-08,-0.945943982963031,0.111,0.278,0.000321730213753996
"227","Slc7a11",2.01858738317383e-08,-0.897139715935751,0.217,0.39,0.000337305951728347
"228","Cap1",2.02833270188348e-08,-0.422070132111981,0.824,0.893,0.000338934394484729
"229","Igfbp5",2.04919172965911e-08,0.666084858241065,0.213,0.059,0.000342419938026038
"230","Ssh2",2.09762616619389e-08,-0.556181950851886,0.676,0.805,0.000350513332371
"231","Park7",2.10979155127049e-08,0.556413330995946,0.435,0.234,0.000352546168217299
"232","Tle5",2.13152280860249e-08,0.532153263388384,0.571,0.454,0.000356177461317476
"233","Ddrgk1",2.32635710114864e-08,0.564622263155851,0.309,0.127,0.000388734271601937
"234","Ltf",2.56833803011077e-08,1.08124350293153,0.315,0.127,0.000429169284831509
"235","Gk",2.6002173777071e-08,-0.71051156394957,0.08,0.22,0.000434496323814856
"236","Prdx6",2.6360497888247e-08,0.577817867901612,0.698,0.527,0.000440483919712608
"237","Edf1",2.99813885541583e-08,0.527455125727051,0.638,0.449,0.000500989002739986
"238","Ndufc2",3.14637593508061e-08,0.545183722759448,0.253,0.093,0.00052575941875197
"239","Son",3.34885795961873e-08,-0.507952157898982,0.553,0.683,0.00055959416505229
"240","Spcs1",3.36764209862787e-08,0.539800309982917,0.438,0.229,0.000562732994680717
"241","Jun",3.60849037349144e-08,0.349543339583259,0.743,0.537,0.000602978741410419
"242","Nfkbid",3.87119218114524e-08,-0.553681027032074,0.446,0.654,0.00064687621346937
"243","Hint3",4.02365483201805e-08,0.414428271427046,0.141,0.034,0.000672352722430216
"244","Clec4e",4.39302674181378e-08,-0.728317482358709,0.567,0.707,0.000734074768557082
