"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"142","Ran",7.97419071557148e-192,-0.693876133773535,0.869,0.916,1.44364748714706e-187
"143","Igfals",1.29862913298621e-191,0.439883976491279,0.831,0.561,2.35103818235824e-187
"144","Dab2",1.96675080424371e-191,0.550175341551025,0.807,0.518,3.56060565600282e-187
"145","Col8a1",5.06283369246639e-191,-0.895359527633223,0.027,0.31,9.16575411684116e-187
"146","Ceacam20",1.16975955271618e-190,0.397890794380187,0.697,0.324,2.11773269423737e-186
"147","Irs2",8.77953354948371e-190,0.523566434417289,0.842,0.534,1.58944675379853e-185
"148","Ddit4",9.34213694706992e-190,-0.872645762003876,0.698,0.841,1.69130047289754e-185
"149","Tcf7l2",1.59239490205229e-189,0.649893820512171,0.987,0.916,2.88287173067547e-185
"150","Hnrnpa1",1.90374739108001e-189,-0.598284705125064,0.859,0.896,3.44654427681126e-185
"151","Pinc",2.17338668104992e-189,0.635301097761101,0.592,0.224,3.93469924737277e-185
"152","Bmp1",3.15877102093637e-189,-0.677541293299566,0.682,0.813,5.71863905630321e-185
"153","Eif3h",6.72488668514493e-188,-0.458804515748188,0.902,0.932,1.21747348547864e-183
"154","Chn2",9.95424625505677e-188,0.784385908218753,0.929,0.711,1.80211674201548e-183
"155","Shank2",1.30649143679869e-187,0.53538044183782,0.855,0.536,2.36527209718034e-183
"156","Hnrnpa3",2.8775256305448e-187,-0.564111656082687,0.934,0.948,5.2094724015383e-183
"157","Itga3",1.01977249281309e-186,-0.707728819037016,0.562,0.76,1.84619612098882e-182
"158","Sectm1a",1.2234875927075e-186,0.504221413851047,0.803,0.528,2.21500193783765e-182
"159","Dag1",1.63825753865258e-186,-0.4999861308009,0.86,0.902,2.96590144797662e-182
"160","Phlda3",1.07055244283554e-185,-0.720053653891408,0.558,0.759,1.93812814250947e-181
"161","Got1",1.13592724088059e-185,0.560111247488361,0.72,0.448,2.05648267689022e-181
"162","Hnrnpk",2.30599450408677e-185,-0.418720764902239,0.931,0.945,4.1747724501987e-181
"163","Serbp1",2.51972520259452e-185,-0.437323258821505,0.933,0.945,4.56171050677712e-181
"164","Slc45a3",1.35200025504371e-184,0.489323067154739,0.808,0.539,2.44766126173113e-180
"165","Nap1l1",1.12367650686525e-183,-0.524479869963794,0.748,0.841,2.03430394802884e-179
"166","Csmd1",2.06657037863836e-182,-1.58810937859168,0.046,0.332,3.74131901348689e-178
"167","Sumo2",1.56421439026268e-180,-0.500656454267596,0.883,0.923,2.83185373213155e-176
"168","Csdc2",4.1945418191838e-180,-0.266721599905193,0.051,0.351,7.59379850945035e-176
"169","Set",8.26040740488247e-180,-0.454841169501494,0.929,0.918,1.49546415657992e-175
"170","Serpinh1",1.06989627829998e-179,-0.517124430971731,0.891,0.921,1.93694022223429e-175
"171","Paics",1.3088644565655e-179,-0.444821346701989,0.759,0.834,2.36956821216618e-175
"172","Bspry",1.1249012809926e-178,0.455334295156943,0.868,0.642,2.036521279109e-174
"173","Hmgn1",1.23314821492138e-178,-0.511373215647113,0.952,0.952,2.23249152829367e-174
"174","Plin2",3.2601839905868e-178,0.584910020007487,0.983,0.956,5.90223709655834e-174
"175","Baiap2l1",2.22079621730793e-177,0.43859273263825,0.854,0.586,4.02052947181427e-173
"176","Kirrel",5.14777537655096e-177,-0.36715719471269,0.19,0.545,9.31953254170785e-173
"177","Cmtm6",6.93470817213861e-177,0.415419436906276,0.87,0.75,1.25545956748397e-172
"178","Igtp",7.00757178021002e-177,0.948122094076215,0.844,0.588,1.26865079508922e-172
"179","Iigp1",1.75453049363257e-175,0.757871024244213,0.936,0.717,3.1764020056724e-171
"180","Ppia",2.51028745303713e-175,-0.680564791347702,0.981,0.99,4.54462440497841e-171
"181","Trmt112",6.2650370728683e-175,-0.429469837377134,0.844,0.886,1.13422231167208e-170
"182","Spns2",1.11614356751052e-174,0.589548272417743,0.959,0.82,2.02066631462105e-170
"183","Rtn4",2.80234094768399e-174,-0.592254399370552,0.9,0.939,5.0733580516871e-170
"184","Cavin2",6.16806781533868e-174,-0.457331965293458,0.314,0.642,1.11666699728891e-169
"185","Actg1",1.68213632228563e-172,-0.778575695732024,0.996,0.993,3.0453395978659e-168
"186","Tpt1",4.88991074812534e-172,-0.559502768804092,0.994,0.996,8.85269441840612e-168
"187","Rack1",1.43902034202309e-171,-0.496519165427384,0.972,0.981,2.60520242719861e-167
"188","Mgp",3.54018720340053e-171,-1.45268942155713,0.254,0.566,6.40915491303632e-167
"189","Atp1b3",2.65421464403817e-169,-0.455532287286406,0.81,0.859,4.8051901915667e-165
"190","Tbca",4.9918804555993e-169,-0.429674894314468,0.896,0.918,9.03730037681697e-165
"191","Vdac2",5.51310646794611e-169,-0.451529735067257,0.88,0.916,9.98092794956964e-165
"192","Spink5",1.36803309106009e-168,0.546645890000113,0.7,0.347,2.47668710805519e-164
"193","Znfx1",2.29826827101576e-168,0.47749211726944,0.856,0.59,4.16078487784693e-164
"194","Esrrg",5.38849909656132e-168,0.585517479593789,0.674,0.319,9.75533876441462e-164
"195","Celsr2",7.44260919667589e-168,0.523621241336218,0.969,0.859,1.3474099689662e-163
"196","Cmpk2",1.05821151724658e-167,0.36116383756809,0.566,0.216,1.9157861308232e-163
"197","Ltbp2",1.30421165377393e-167,-0.674954348613889,0.192,0.524,2.36114477799232e-163
"198","H2-Ab1",7.70178452656693e-167,1.16135700463642,0.616,0.305,1.39433107068968e-162
"199","Tomm20",1.1109658462758e-166,-0.443344826125097,0.851,0.893,2.0112925680977e-162
