"","x"
"1340","Acvr2a"
"1341","Orc4"
"1342","Mbd5"
"1343","Epc2"
"1344","Kif5c"
"1345","Lypd6b"
"1346","Mmadhc"
"1347","Gm13483"
"1348","Rnd3"
"1349","Rbm43"
"1350","Nmi"
"1351","Tnfaip6"
"1352","Rif1"
"1353","Neb"
"1354","Arl5a"
"1355","A430018G15Rik"
"1356","Cacnb4"
"1357","Stam2"
"1358","Fmnl2"
"1359","Prpf40a"
"1360","Arl6ip6"
"1361","Rprm"
"1362","Nr4a2"
"1363","A930012O16Rik"
"1364","Gpd2"
"1365","Cytip"
"1366","Gm13546"
"1367","Acvr1"
"1368","Upp2"
"1369","Ccdc148"
"1370","Pkp4"
"1371","Dapl1"
"1372","Tanc1"
"1373","Wdsub1"
"1374","Baz2b"
"1375","Gm13620"
"1376","March7"
"1377","Cd302"
"1378","Ly75"
"1379","Gm13571"
"1380","Pla2r1"
"1381","Itgb6"
"1382","Rbms1"
"1383","Tank"
"1384","Psmd14"
"1385","Slc4a10"
"1386","Dpp4"
"1387","Fap"
"1388","Ifih1"
"1389","Gca"
"1390","Kcnh7"
"1391","Grb14"
"1392","Cobll1"
"1393","Gm13594"
"1394","Csrnp3"
"1395","Galnt3"
"1396","Ttc21b"
"1397","Stk39"
"1398","Cers6"
"1399","Nostrin"
"1400","Spc25"
"1401","Dhrs9"
"1402","Bbs5"
"1403","Fastkd1"
"1404","Ppig"
"1405","Ccdc173"
"1406","Phospho2"
"1407","Klhl23"
"1408","Ssb"
"1409","Mettl5"
"1410","Mettl5os"
"1411","Ubr3"
"1412","Myo3b"
"1413","Sp5"
"1414","Gad1os"
"1415","Erich2os"
"1416","Erich2"
"1417","Gad1"
"1418","Gm26558"
"1419","Gorasp2"
"1420","Tlk1"
"1421","Mettl8"
"1422","Dcaf17"
"1423","Cybrd1"
"1424","Dync1i2"
"1425","Slc25a12"
"1426","Hat1"
"1427","Metap1d"
"1428","Dlx1as"
"1429","Itga6"
"1430","Pdk1"
"1431","Rapgef4"
"1432","Rapgef4os1"
"1433","Map3k20"
"1434","Cdca7"
"1435","Sp3"
"1436","Gm11084"
"1437","Sp3os"
"1438","Ola1"
"1439","Sp9"
"1440","Cir1"
"1441","Scrn3"
"1442","Gpr155"
"1443","D230022J07Rik"
"1444","Wipf1"
"1445","Chrna1os"
"1446","Chn1os3"
"1447","Chn1"
"1448","Atf2"
"1449","Atp5g3"
"1450","Lnpk"
"1451","Mtx2"
"1452","2600014E21Rik"
"1453","Hnrnpa3"
"1454","Nfe2l2"
"1455","E030042O20Rik"
"1456","Agps"
"1457","Ttc30b"
"1458","Ttc30a1"
"1459","Rbm45"
"1460","Osbpl6"
"1461","Prkra"
"1462","Fkbp7"
"1463","Plekha3"
"1464","Ttn"
"1465","Ccdc141"
"1466","Sestd1"
"1467","Zfp385b"
"1468","Cwc22"
"1469","Ube2e3"
"1470","Itga4"
"1471","Itprid2"
"1472","Dnajc10"
"1473","Nckap1"
"1474","Dusp19"
"1475","Nup35"
"1476","Zc3h15"
"1477","Itgav"
"1478","Gm13684"
"1479","Calcrl"
"1480","Gm13710"
"1481","Ctnnd1"
"1482","Selenoh"
"1483","Tmx2"
"1484","Med19"
"1485","Zdhhc5"
"1486","Clp1"
"1487","Ypel4"
"1488","Gm19426"
"1489","Serping1"
"1490","Ube2l6"
"1491","Timm10"
"1492","Rtn4rl2"
"1493","Slc43a3"
"1494","P2rx3"
"1495","Ssrp1"
"1496","Tnks1bp1"
"1497","Ptprj"
"1498","4933423P22Rik"
"1499","Nup160"
"1500","Fnbp4"
"1501","Agbl2"
"1502","Mtch2"
"1503","C1qtnf4"
"1504","Ndufs3"
"1505","Kbtbd4"
"1506","Ptpmt1"
"1507","Celf1"
"1508","Rapsn"
"1509","Gm13778"
"1510","Psmc3"
"1511","Slc39a13"
"1512","Spi1"
"1513","Madd"
"1514","Nr1h3"
"1515","Acp2"
"1516","Ddb2"
"1517","Pacsin3"
"1518","Arfgap2"
"1519","1110051M20Rik"
"1520","Lrp4"
"1521","Ckap5"
"1522","F2"
"1523","Zfp408"
"1524","Arhgap1"
"1525","Atg13"
"1526","Harbi1"
"1527","Ambra1"
"1528","Mdk"
"1529","Dgkz"
"1530","Gm9821"
"1531","Creb3l1"
"1532","Phf21a"
"1533","Large2"
"1534","Pex16"
"1535","1700029I15Rik"
"1536","Mapk8ip1"
"1537","Cry2"
"1538","D930015M05Rik"
"1539","Slc35c1"
"1540","Chst1"
"1541","Gm13816"
"1542","Syt13"
"1543","Prdm11"
"1544","4631405J19Rik"
"1545","Trp53i11"
"1546","Tspan18"
"1547","Gm13807"
"1548","Cd82"
"1549","Gm10804"
"1550","Ext2"
"1551","Accs"
"1552","Gm13889"
"1553","Alkbh3"
"1554","Hsd17b12"
"1555","Mir670hg"
"1556","Ttc17"
"1557","2810002D19Rik"
"1558","Api5"
"1559","Lrrc4c"
"1560","Gm10800"
"1561","B230118H07Rik"
"1562","Traf6"
"1563","Prr5l"
"1564","Commd9"
"1565","Ldlrad3"
"1566","Gm13919"
"1567","Trim44"
"1568","Fjx1"
"1569","Pamr1"
"1570","Slc1a2"
"1571","Cd44"
"1572","Pdhx"
"1573","Apip"
"1574","Gm13874"
"1575","Ehf"
"1576","A930006I01Rik"
"1577","BC016548"
"1578","Elf5"
"1579","Cat"
"1580","Abtb2"
"1581","Nat10"
"1582","Caprin1"
"1583","Lmo2"
"1584","Fbxo3"
"1585","Cd59b"
"1586","Cd59a"
"1587","Hipk3"
"1588","Cstf3"
"1589","Tcp11l1"
"1590","Depdc7"
"1591","Qser1"
"1592","Prrg4"
"1593","Ccdc73"
"1594","Eif3m"
"1595","Rcn1"
"1596","Pax6os1"
"1597","Elp4"
"1598","Immp1l"
"1599","Dnajc24"
"1600","Mpped2"
"1601","Arl14ep"
"1602","Mettl15"
"1603","Kif18a"
"1604","Bdnf"
"1605","Lin7c"
"1606","Platr8"
"1607","Lgr4"
"1608","Ccdc34"
"1609","Ccdc34os"
"1610","Gm13936"
"1611","Bbox1"
"1612","Fibin"
"1613","Ano3"
"1614","Muc15"
"1615","Olfr1316"
"1616","Olfr1318"
"1617","Lpcat4"
"1618","Nop10"
"1619","Slc12a6"
"1620","Emc4"
"1621","Katnbl1"
"1622","Emc7"
"1623","Aven"
"1624","Ryr3"
"1625","Fmn1"
"1626","Gm13963"
"1627","Gm13966"
"1628","4930533B01Rik"
"1629","Grem1"
"1630","Scg5"
"1631","Arhgap11a"
"1632","Aqr"
"1633","Zfp770"
"1634","Dph6"
"1635","BC052040"
"1636","Meis2"
"1637","2700033N17Rik"
"1638","D330050G23Rik"
"1639","Spred1"
"1640","Fam98b"
"1641","Rasgrp1"
"1642","Gm13986"
"1643","Thbs1"
"1644","Gm29233"
"1645","Fsip1"
"1646","Gpr176"
"1647","Eif2ak4"
"1648","Srp14"
"1649","Bmf"
"1650","Bub1b"
"1651","Pak6"
"1652","Ankrd63"
"1653","Plcb2"
"1654","Inafm2"
"1655","Ccdc9b"
"1656","Knstrn"
"1657","Gm14091"
"1658","Ivd"
"1659","Bahd1"
"1660","Chst14"
"1661","Ccdc32"
"1662","Rpusd2"
"1663","Knl1"
"1664","Rad51"
"1665","Rmdn3"
"1666","Gchfr"
"1667","Dnajc17"
"1668","Gm14137"
"1669","Zfyve19"
"1670","Ppp1r14d"
"1671","Spint1"
"1672","Rhov"
"1673","Vps18"
"1674","Chac1"
"1675","Ino80"
"1676","Exd1"
"1677","Chp1"
"1678","Oip5os1"
"1679","Oip5"
"1680","Nusap1"
"1681","Ndufaf1"
"1682","Rtf1"
"1683","Itpka"
"1684","Ltk"
"1685","Rpap1"
"1686","Tyro3"
"1687","Mga"
"1688","Mapkbp1"
"1689","Jmjd7"
"1690","Pla2g4b"
"1691","Sptbn5"
"1692","Ehd4"
"1693","Pla2g4f"
"1694","Vps39"
"1695","Tmem87a"
"1696","Ganc"
"1697","Capn3"
"1698","Zfp106"
"1699","Snap23"
"1700","Lrrc57"
"1701","Haus2"
"1702","Stard9"
"1703","Cdan1"
"1704","Ttbk2"
"1705","AV039307"
"1706","Ubr1"
"1707","Tmem62"
"1708","Ccndbp1"
"1709","Tgm5"
"1710","Lcmt2"
"1711","Adal"
"1712","Zscan29"
"1713","Tubgcp4"
"1714","Trp53bp1"
"1715","Ppip5k1"
"1716","Ckmt1"
"1717","Catsper2"
"1718","Pdia3"
"1719","Ell3"
"1720","Serinc4"
"1721","Serf2"
"1722","Hypk"
"1723","Mfap1b"
"1724","Mfap1a"
"1725","Wdr76"
"1726","Frmd5"
"1727","Casc4"
"1728","Ctdspl2"
"1729","Eif3j1"
"1730","Spg11"
"1731","Patl2"
"1732","B2m"
"1733","Trim69"
"1734","Sord"
"1735","Duox2"
"1736","Duoxa2"
"1737","Duoxa1"
"1738","Duox1"
"1739","Shf"
"1740","Gatm"
"1741","Spata5l1"
"1742","AA467197"
"1743","Slc30a4"
"1744","4930417H01Rik"
"1745","Bloc1s6os"
"1746","Bloc1s6"
"1747","Sqor"
"1748","Sema6d"
"1749","Slc24a5"
"1750","Myef2"
"1751","Dut"
"1752","Fbn1"
"1753","Cep152"
"1754","Shc4"
"1755","Eid1"
"1756","Secisbp2l"
"1757","Cops2"
"1758","Galk2"
"1759","Fam227b"
"1760","Fgf7"
"1761","Dtwd1"
"1762","Atp8b4"
"1763","Hdc"
"1764","Gabpb1"
"1765","Gm27003"
"1766","Usp8"
"1767","Usp50"
"1768","Trpm7"
"1769","Sppl2a"
"1770","Ap4e1"
"1771","Blvra"
"1772","Ncaph"
"1773","Itpripl1"
"1774","1810024B03Rik"
"1775","Snrnp200"
"1776","Ciao1"
"1777","Tmem127"
"1778","Stard7"
"1779","Dusp2"
"1780","Fahd2a"
"1781","Prom2"
"1782","Zfp661"
"1783","Mrps5"
"1784","Mal"
"1785","Mall"
"1786","Nphp1"
"1787","Mtln"
"1788","Bub1"
"1789","Acoxl"
"1790","Bcl2l11"
"1791","Morrbid"
"1792","Gm14009"
"1793","Gm39929"
"1794","Anapc1"
"1795","Mertk"
"1796","Tmem87b"
"1797","Fbln7"
"1798","Zc3h8"
"1799","Gm10762"
"1800","Zc3h6"
"1801","Gm14027"
"1802","Vinac1"
"1803","Gm14022"
"1804","Ttl"
"1805","Polr1b"
"1806","Chchd5"
"1807","AI847159"
"1808","Slc20a1"
"1809","9830144P21Rik"
"1810","A730036I17Rik"
"1811","Ckap2l"
"1812","Gm14023"
"1813","Il1a"
"1814","Il1b"
"1815","Sirpa"
"1816","Stk35"
"1817","Snrpb"
"1818","Nop56"
"1819","Idh3b"
"1820","Cpxm1"
"1821","Pced1a"
"1822","Vps16"
"1823","Ptpra"
"1824","4930473A02Rik"
"1825","Mrps26"
"1826","Ubox5"
"1827","Fastkd5"
"1828","Lzts3"
"1829","Ddrgk1"
"1830","Itpa"
"1831","Slc4a11"
"1832","4930402H24Rik"
"1833","A730017L22Rik"
"1834","Atrn"
"1835","Gfra4"
"1836","Adam33"
"1837","1700037H04Rik"
"1838","Gm14232"
"1839","Spef1"
"1840","Cenpb"
"1841","Cdc25b"
"1842","Ap5s1"
"1843","Mavs"
"1844","Pank2"
"1845","Rnf24"
"1846","Smox"
"1847","Adra1d"
"1848","Prnp"
"1849","Rassf2"
"1850","Slc23a2"
"1851","Tmem230"
"1852","Pcna"
"1853","AV099323"
"1854","Cds2"
"1855","Gpcpd1"
"1856","Shld1"
"1857","Trmt6"
"1858","Mcm8"
"1859","Crls1"
"1860","Fermt1"
"1861","Bmp2"
"1862","Hao1"
"1863","Tmx4"
"1864","Plcb1"
"1865","4930545L23Rik"
"1866","9630028H03Rik"
"1867","Plcb4"
"1868","Mkks"
"1869","Slx4ip"
"1870","Jag1"
"1871","Btbd3"
"1872","Gm14066"
"1873","Sptlc3"
"1874","Ism1"
"1875","Tasp1"
"1876","Esf1"
"1877","Ndufaf5"
"1878","Macrod2"
"1879","Flrt3"
"1880","Macrod2os1"
"1881","Kif16b"
"1882","Snrpb2"
"1883","Pcsk2"
"1884","Bfsp1"
"1885","Dstn"
"1886","Rrbp1"
"1887","Gm5535"
"1888","Snx5"
"1889","Mgme1"
"1890","Ovol2"
"1891","Kat14"
"1892","Dzank1"
"1893","Polr3f"
"1894","Rbbp9"
"1895","Sec23b"
"1896","Smim26"
"1897","Dtd1"
"1898","Slc24a3"
"1899","Rin2"
"1900","Naa20"
"1901","Crnkl1"
"1902","Cfap61"
"1903","Ralgapa2"
"1904","Kiz"
"1905","Xrn2"
"1906","Foxa2"
"1907","Nxt1"
"1908","Gzf1"
"1909","Napb"
"1910","Cst3"
"1911","Gm14133"
"1912","Syndig1"
"1913","Zfp120"
"1914","Zfp937"
"1915","3300002I08Rik"
"1916","Gm10130"
"1917","Zfp442"
"1918","Cst7"
"1919","Apmap"
"1920","Acss1"
"1921","E130215H24Rik"
"1922","Entpd6"
"1923","Pygb"
"1924","Abhd12"
"1925","Gins1"
"1926","Ninl"
"1927","Nanp"
"1928","Nsfl1c"
"1929","Gm14167"
"1930","Fkbp1a"
"1931","Sdcbp2"
"1932","Snph"
"1933","Tmem74b"
"1934","Psmf1"
"1935","Fam110a"
"1936","Slc52a3"
"1937","Srxn1"
"1938","Csnk2a1"
"1939","Tbc1d20"
"1940","Rbck1"
"1941","Trib3"
"1942","Gm14164"
"1943","Sox12"
"1944","Zcchc3"
"1945","6820408C15Rik"
"1946","H13"
"1947","Mcts2"
"1948","Id1"
"1949","Cox4i2"
"1950","Bcl2l1"
"1951","Tpx2"
"1952","Pdrg1"
"1953","Hck"
"1954","Tm9sf4"
"1955","Tspyl3"
"1956","Plagl2"
"1957","Pofut1"
"1958","Kif3b"
"1959","2500004C02Rik"
"1960","Asxl1"
"1961","Nol4l"
"1962","Commd7"
"1963","Dnmt3bos"
"1964","Dnmt3b"
"1965","Mapre1"
"1966","Efcab8"
"1967","Bpifb4"
"1968","Bpifa2"
"1969","Bpifb1"
"1970","Cdk5rap1"
"1971","Snta1"
"1972","Cbfa2t2"
"1973","Necab3"
"1974","1700003F12Rik"
"1975","E2f1"
"1976","Pxmp4"
"1977","Zfp341"
"1978","Chmp4b"
"1979","Raly"
"1980","a"
"1981","Eif2s2"
"1982","Ahcy"
"1983","Itch"
"1984","Dynlrb1"
"1985","Map1lc3a"
"1986","Pigu"
"1987","Trp53inp2"
"1988","Ncoa6"
"1989","Ggt7"
"1990","Acss2"
"1991","Gss"
"1992","Myh7b"
"1993","Trpc4ap"
"1994","Edem2"
"1995","Procr"
"1996","Mmp24"
"1997","BC029722"
"1998","Eif6"
"1999","Uqcc1"
"2000","Gdf5"
"2001","Cep250"
"2002","6430550D23Rik"
"2003","Ergic3"
"2004","Fer1l4"
"2005","Spag4"
"2006","Cpne1"
"2007","Nfs1"
"2008","Romo1"
"2009","Rbm39"
"2010","Phf20"
"2011","Scand1"
"2012","Cnbd2"
"2013","2900097C17Rik"
"2014","Epb41l1"
"2015","Aar2"
"2016","Gm14168"
"2017","Dlgap4"
"2018","4930405A21Rik"
"2019","Myl9"
"2020","Gm14230"
"2021","Tgif2"
"2022","5430405H02Rik"
"2023","Rab5if"
"2024","Sla2"
"2025","Ndrg3"
"2026","Dsn1"
"2027","Soga1"
"2028","Samhd1"
"2029","Rbl1"
"2030","Mroh8"
"2031","Rpn2"
"2032","Manbal"
"2033","Src"
"2034","Gm14286"
"2035","Blcap"
"2036","Nnat"
"2037","Ctnnbl1"
"2038","Tti1"
"2039","Rprd1b"
"2040","2010009K17Rik"
"2041","Tgm2"
"2042","Gm20412"
"2043","D630003M21Rik"
"2044","Lbp"
"2045","Snhg17"
"2046","Snhg11"
"2047","Ralgapb"
"2048","Adig"
"2049","Arhgap40"
"2050","Actr5"
"2051","Ppp1r16b"
"2052","Fam83d"
"2053","Dhx35"
"2054","Mafb"
"2055","Gm14221"
"2056","Top1"
"2057","Plcg1"
"2058","Gm27206"
"2059","Zhx3"
"2060","Gm16751"
"2061","Lpin3"
"2062","Chd6"
"2063","Ptprt"
"2064","Srsf6"
"2065","L3mbtl1"
"2066","Ift52"
"2067","Mybl2"
"2068","Tox2"
"2069","Oser1"
"2070","2900093K20Rik"
"2071","Fitm2"
"2072","R3hdml"
"2073","Ttpal"
"2074","Serinc3"
"2075","0610039K10Rik"
"2076","Pkig"
"2077","Gm16316"
"2078","Ada"
"2079","Ccn5"
"2080","Ywhab"
"2081","Pabpc1l"
"2082","Tomm34"
"2083","Stk4"
"2084","Kcns1"
"2085","Wfdc5"
"2086","A730032A03Rik"
"2087","Wfdc12"
"2088","Slpi"
"2089","Matn4"
"2090","Rbpjl"
"2091","Sdc4"
"2092","Sys1"
"2093","Dbndd2"
"2094","Pigt"
"2095","Wfdc2"
"2096","Wfdc3"
"2097","Dnttip1"
"2098","Gm11457"
"2099","Ube2c"
"2100","Tnnc2"
"2101","Snx21"
"2102","Acot8"
"2103","Zswim3"
"2104","Zswim1"
"2105","Neurl2"
"2106","Ctsa"
"2107","Pltp"
"2108","Pcif1"
"2109","Zfp335"
"2110","Zfp335os"
"2111","Mmp9"
"2112","Ncoa5"
"2113","Cd40"
"2114","Slc35c2"
"2115","Elmo2"
"2116","Zfp334"
"2117","Ocstamp"
"2118","Slc13a3"
"2119","Trp53rka"
"2120","Slc2a10"
"2121","Eya2"
"2122","Zmynd8"
"2123","Gm11465"
"2124","Gm11464"
"2125","Ncoa3"
"2126","Sulf2"
"2127","Prex1"
"2128","Trp53rkb"
"2129","Arfgef2"
"2130","Cse1l"
"2131","Gm17096"
"2132","Stau1"
"2133","Ddx27"
"2134","Znfx1"
"2135","Zfas1"
"2136","Kcnb1"
"2137","Ptgis"
"2138","B4galt5"
"2139","Slc9a8"
"2140","Spata2"
"2141","Rnf114"
"2142","Snai1"
"2143","Gm11476"
"2144","Ube2v1"
"2145","Tmem189"
"2146","Cebpb"
"2147","A530013C23Rik"
"2148","Gm14321"
"2149","9230111E07Rik"
"2150","1200007C13Rik"
"2151","Gm14319"
"2152","Ptpn1"
"2153","Ripor3"
"2154","Pard6b"
"2155","Adnp"
"2156","Dpm1"
"2157","Mocs3"
"2158","Nfatc2"
"2159","Atp9a"
"2160","Zfp64"
"2161","Tshz2"
"2162","Zfp217"
"2163","Bcas1"
"2164","Pfdn4"
"2165","Fam210b"
"2166","Aurka"
"2167","Cstf1"
"2168","Cass4"
"2169","Gm14455"
"2170","Rtf2"
"2171","Gcnt7"
"2172","Tfap2c"
"2173","Bmp7"
"2174","Rae1"
"2175","Rbm38"
"2176","Zbp1"
"2177","Pmepa1"
"2178","Pmepa1os"
"2179","Rab22a"
"2180","Vapb"
"2181","Stx16"
"2182","Npepl1"
"2183","Gnasas1"
"2184","Gnas"
"2185","Gm20721"
"2186","Nelfcd"
"2187","Ctsz"
"2188","Atp5e"
"2189","Prelid3b"
"2190","Zfp831"
"2191","Gm14399"
"2192","Gm14391"
"2193","Gm14410"
"2194","Gm14418"
"2195","Zfp970"
"2196","Gm14403"
"2197","Gm14322"
"2198","Gm14325"
"2199","Gm14327"
"2200","Zfp972"
"2201","Gm14326"
"2202","Zfp971"
"2203","Zfp931"
"2204","Taf4"
"2205","4921531C22Rik"
"2206","Lsm14b"
"2207","Psma7"
"2208","Ss18l1"
"2209","Mtg2"
"2210","Osbpl2"
"2211","Adrm1"
"2212","Lama5"
"2213","Cables2"
"2214","Rbbp8nl"
"2215","Slco4a1"
"2216","Mrgbp"
"2217","Ogfr"
"2218","Col9a3"
"2219","Tcfl5"
"2220","Dido1"
"2221","Gid8"
"2222","Slc17a9"
"2223","Ythdf1"
"2224","Arfgap1"
"2225","9230112E08Rik"
"2226","Col20a1"
"2227","Ppdpf"
"2228","Fndc11"
"2229","Helz2"
"2230","Gmeb2"
"2231","Rtel1"
"2232","Arfrp1"
"2233","Zgpat"
"2234","Lime1"
"2235","Zbtb46"
"2236","Tpd52l2"
"2237","Dnajc5"
"2238","Uckl1"
"2239","Uckl1os"
"2240","Zfp512b"
"2241","Prpf6"
"2242","Samd10"
"2243","Tcea2"
"2244","Rgs19"
"2245","Pcmtd2"
"2246","Polr3k"
"2247","Zfhx4"
"2248","Pex2"
"2249","Gm8797"
"2250","Pkia"
"2251","Zc2hc1a"
"2252","Il7"
"2253","Gm16685"
"2254","Stmn2"
"2255","Hey1"
"2256","Mrps28"
"2257","Tpd52"
"2258","Zbtb10"
"2259","C030034L19Rik"
"2260","Zfp704"
"2261","Pag1"
"2262","Gm16337"
"2263","Fabp5"
"2264","Gm38335"
"2265","Gm9833"
"2266","Impa1"
"2267","Zfand1"
"2268","Chmp4c"
"2269","Snx16"
"2270","Ralyl"
"2271","Lrrcc1"
"2272","E2f5"
"2273","Rbis"
"2274","Car13"
"2275","Car2"
"2276","Gm5150"
"2277","Ythdf3"
"2278","Cyp7b1"
"2279","Armc1"
"2280","Mtfr1"
"2281","Pde7a"
"2282","Gm16093"
"2283","Dnajc5b"
"2284","1700064H15Rik"
"2285","Trim55"
"2286","Cp"
"2287","Hps3"
"2288","Hltf"
"2289","Gyg"
"2290","Gm43672"
"2291","Tbl1xr1"
"2292","Naaladl2"
"2293","Nlgn1"
"2294","Ect2"
"2295","Nceh1"
"2296","Tnfsf10"
"2297","Fndc3b"
"2298","Tmem212"
"2299","Pld1"
"2300","Tnik"
"2301","1700112D23Rik"
"2302","Eif5a2"
"2303","Gm32950"
"2304","Gm33051"
"2305","Mecom"
"2306","Mynn"
"2307","4933429H19Rik"
"2308","Sec62"
"2309","Gpr160"
"2310","Phc3"
"2311","Prkci"
"2312","Skil"
"2313","Kcnmb2"
"2314","Zmat3"
"2315","Pik3ca"
"2316","Kcnmb3"
"2317","Zfp639"
"2318","Mfn1"
"2319","Gnb4"
"2320","Actl6a"
"2321","Mrpl47"
"2322","Ndufb5"
"2323","Ttc14"
"2324","Ccdc39"
"2325","Fxr1"
"2326","Dnajc19"
"2327","Sox2ot"
"2328","Atp11b"
"2329","Dcun1d1"
"2330","Gm15952"
"2331","Mccc1"
"2332","Acad9"
"2333","Zfp267"
"2334","Anxa5"
"2335","1810062G17Rik"
"2336","Gm11549"
"2337","Exosc9"
"2338","Ccna2"
"2339","Bbs7"
"2340","4932438A13Rik"
"2341","Cetn4"
"2342","Bbs12"
"2343","Fgf2"
"2344","Nudt6"
"2345","Spata5"
"2346","Spry1"
"2347","Gm5148"
"2348","Gm20755"
"2349","Ankrd50"
"2350","Fat4"
"2351","Intu"
"2352","Slc25a31"
"2353","Hspa4l"
"2354","Plk4"
"2355","Mfsd8"
"2356","Abhd18"
"2357","6430590A07Rik"
"2358","Larp1b"
"2359","Pgrmc2"
"2360","Platr4"
"2361","Jade1"
"2362","Sclt1"
"2363","D3Ertd751e"
"2364","2610316D01Rik"
"2365","Pcdh10"
"2366","Pabpc4l"
"2367","Pcdh18"
"2368","Slc7a11"
"2369","Noct"
"2370","Elf2"
"2371","Mgarp"
"2372","Ndufc1"
"2373","Naa15"
"2374","Rab33b"
"2375","Setd7"
"2376","5031434O11Rik"
"2377","Mgst2"
"2378","Maml3"
"2379","Gm37229"
"2380","Gm20089"
"2381","Gm37202"
"2382","Gm37170"
"2383","Foxo1"
"2384","Cog6"
"2385","Lhfp"
"2386","Gm43803"
"2387","Nhlrc3"
"2388","Gm16206"
"2389","Proser1"
"2390","Frem2"
"2391","Ufm1"
"2392","Trpc4"
"2393","Postn"
"2394","Supt20"
"2395","Exosc8"
"2396","Alg5"
"2397","Rfxap"
"2398","Spg20"
"2399","Ccdc169"
"2400","Dclk1"
"2401","Nbea"
"2402","Gm43376"
"2403","Tm4sf1"
"2404","Wwtr1"
"2405","Commd2"
"2406","Rnf13"
"2407","Pfn2"
"2408","Tsc22d2"
"2409","Serp1"
"2410","Eif2a"
"2411","Selenot"
"2412","Siah2"
"2413","4930593A02Rik"
"2414","Med12l"
"2415","Gpr171"
"2416","Gpr87"
"2417","P2ry12"
"2418","Igsf10"
"2419","Mbnl1"
"2420","P2ry1"
"2421","Rap2b"
"2422","B430305J03Rik"
"2423","9330121J05Rik"
"2424","Arhgef26"
"2425","Dhx36"
"2426","Mme"
"2427","Plch1"
"2428","E130311K13Rik"
"2429","Slc33a1"
"2430","Gm26850"
"2431","Gmps"
"2432","Kcnab1"
"2433","A330015K06Rik"
"2434","A730090N16Rik"
"2435","Ssr3"
"2436","Tiparp"
"2437","Lekr1"
"2438","Gm37359"
"2439","Ccnl1"
"2440","Gm37305"
"2441","Veph1"
"2442","Ptx3"
"2443","Shox2"
"2444","Rsrc1"
"2445","Mlf1"
"2446","Gfm1"
"2447","Lxn"
"2448","Rarres1"
"2449","Mfsd1"
"2450","Schip1"
"2451","1110032F04Rik"
"2452","Ift80"
"2453","Smc4"
"2454","Trim59"
"2455","Kpna4"
"2456","Gm1647"
"2457","Ppm1l"
"2458","B3galnt1"
"2459","Nmd3"
"2460","Bche"
"2461","Pdcd10"
"2462","Serpini1"
"2463","Golim4"
"2464","Gm37256"
"2465","Rapgef2"
"2466","4921511C10Rik"
"2467","6430573P05Rik"
"2468","Gm17359"
"2469","Fnip2"
"2470","Ppid"
"2471","Etfdh"
"2472","4930579G24Rik"
"2473","Tmem144"
"2474","Gm36569"
"2475","Gask1b"
"2476","Glrb"
"2477","Pdgfc"
"2478","Gm16000"
"2479","Ctso"
"2480","Gucy1b1"
"2481","Gucy1a1"
"2482","Map9"
"2483","Fgg"
"2484","Fgb"
"2485","Plrg1"
"2486","Dchs2"
"2487","Sfrp2"
"2488","Gm26771"
"2489","Tlr2"
"2490","Tmem131l"
"2491","Mnd1"
"2492","Trim2"
"2493","Fhdc1"
"2494","Arfip1"
"2495","Gm37240"
"2496","Tmem154"
"2497","Fbxw7"
"2498","Gatb"
"2499","Fam160a1"
"2500","Glt28d2"
"2501","Sh3d19"
"2502","Prss48"
"2503","Lrba"
"2504","Gm37876"
"2505","Dclk2"
"2506","Cd1d1"
"2507","Kirrel"
"2508","Gm37855"
"2509","Etv3"
"2510","Arhgef11"
"2511","Lrrc71"
"2512","Pear1"
"2513","Sh2d2a"
"2514","Prcc"
"2515","Hdgf"
"2516","Mrpl24"
"2517","Rrnad1"
"2518","Isg20l2"
"2519","Crabp2"
"2520","Nes"
"2521","Gpatch4"
"2522","Naxe"
"2523","Iqgap3"
"2524","Mef2d"
"2525","1700113A16Rik"
"2526","Rhbg"
"2527","Tsacc"
"2528","Cct3"
"2529","Glmp"
"2530","Tmem79"
"2531","Smg5"
"2532","Paqr6"
"2533","Bglap3"
"2534","Pmf1"
"2535","Slc25a44"
"2536","Sema4a"
"2537","Lmna"
"2538","Gm37584"
"2539","Mex3a"
"2540","Rab25"
"2541","Lamtor2"
"2542","Ubqln4"
"2543","Ssr2"
"2544","Arhgef2"
"2545","Gm20652"
"2546","Khdc4"
"2547","Rit1"
"2548","Syt11"
"2549","1500004A13Rik"
"2550","Gon4l"
"2551","Gm43713"
"2552","Msto1"
"2553","Dap3"
"2554","Ash1l"
"2555","Rusc1"
"2556","Fdps"
"2557","Clk2"
"2558","Scamp3"
"2559","Fam189b"
"2560","Gba"
"2561","Mtx1"
"2562","Thbs3"
"2563","Muc1"
"2564","Trim46"
"2565","Krtcap2"
"2566","Dpm3"
"2567","Slc50a1"
"2568","Efna1"
"2569","Efna3"
"2570","Gm15998"
"2571","Efna4"
"2572","4731419I09Rik"
"2573","Adam15"
"2574","Dcst2"
"2575","Zbtb7b"
"2576","Gm15417"
"2577","Flad1"
"2578","Cks1b"
"2579","Shc1"
"2580","Pygo2"
"2581","Pbxip1"
"2582","Pmvk"
"2583","Adar"
"2584","Chrnb2"
"2585","4632404H12Rik"
"2586","Ube2q1"
"2587","Il6ra"
"2588","Gm42809"
"2589","Atp8b2"
"2590","Hax1"
"2591","Gm19710"
